 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # Element:  F,  Z =   9,  atomic weight = 1.89984E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.85511E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  9
 #
 # Electron density: Read from file z_009.den   
 #                   Number of data points =  663
 #                   Volume integral = 9.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.89264E-19 cm**2 = 1.03298E-02 a0**2
 # 1st transport cross section = 7.14971E-24 cm**2 = 2.55321E-07 a0**2
 # 2nd transport cross section = 2.04478E-23 cm**2 = 7.30203E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  9.750E-03  7.23942E-09  2.17759E-14  7.77632E+02  0.00000E+00  1.0E-07
  1.000E-02  7.61544E-09  2.17615E-14  7.77116E+02  0.00000E+00  1.0E-07
  1.250E-02  1.18991E-08  2.15979E-14  7.71275E+02  0.00000E+00  1.0E-07
  1.500E-02  1.71347E-08  2.14004E-14  7.64222E+02  0.00000E+00  1.0E-07
  1.750E-02  2.33223E-08  2.11704E-14  7.56009E+02  0.00000E+00  1.0E-07
  2.000E-02  3.04617E-08  2.09096E-14  7.46694E+02  0.00000E+00  1.0E-07
  2.250E-02  3.85531E-08  2.06196E-14  7.36339E+02  0.00000E+00  1.0E-07
  2.500E-02  4.75965E-08  2.03025E-14  7.25014E+02  0.00000E+00  1.0E-07
  2.750E-02  5.75917E-08  1.99602E-14  7.12792E+02  0.00000E+00  1.0E-07
  3.000E-02  6.85389E-08  1.95950E-14  6.99752E+02  0.00000E+00  1.0E-07
  3.250E-02  8.04380E-08  1.92091E-14  6.85971E+02  0.00000E+00  1.0E-07
  3.500E-02  9.32891E-08  1.88048E-14  6.71532E+02  0.00000E+00  1.0E-07
  3.750E-02  1.07092E-07  1.83843E-14  6.56514E+02  0.00000E+00  1.0E-07
  4.000E-02  1.21847E-07  1.79498E-14  6.41000E+02  0.00000E+00  1.0E-07
  4.250E-02  1.37554E-07  1.75037E-14  6.25070E+02  0.00000E+00  1.0E-07
  4.500E-02  1.54213E-07  1.70481E-14  6.08800E+02  0.00000E+00  1.0E-07
  4.750E-02  1.71823E-07  1.65852E-14  5.92267E+02  0.00000E+00  1.0E-07
  5.000E-02  1.90386E-07  1.61169E-14  5.75543E+02  0.00000E+00  1.0E-07
  5.250E-02  2.09900E-07  1.56451E-14  5.58697E+02  0.00000E+00  1.0E-07
  5.500E-02  2.30367E-07  1.51717E-14  5.41792E+02  0.00000E+00  1.0E-07
  5.750E-02  2.51785E-07  1.46984E-14  5.24890E+02  0.00000E+00  1.0E-07
  6.000E-02  2.74156E-07  1.42268E-14  5.08048E+02  0.00000E+00  1.0E-07
  6.250E-02  2.97478E-07  1.37582E-14  4.91315E+02  0.00000E+00  1.0E-07
  6.500E-02  3.21752E-07  1.32941E-14  4.74741E+02  0.00000E+00  1.0E-07
  6.750E-02  3.46978E-07  1.28355E-14  4.58366E+02  0.00000E+00  1.0E-07
  7.000E-02  3.73156E-07  1.23837E-14  4.42229E+02  0.00000E+00  1.0E-07
  7.250E-02  4.00286E-07  1.19394E-14  4.26364E+02  0.00000E+00  1.0E-07
  7.500E-02  4.28368E-07  1.15036E-14  4.10799E+02  0.00000E+00  1.0E-07
  7.750E-02  4.57402E-07  1.10768E-14  3.95561E+02  0.00000E+00  1.0E-07
  8.000E-02  4.87388E-07  1.06599E-14  3.80671E+02  0.00000E+00  1.0E-07
  8.250E-02  5.18325E-07  1.02531E-14  3.66146E+02  0.00000E+00  1.0E-07
  8.500E-02  5.50215E-07  9.85703E-15  3.52001E+02  0.00000E+00  1.0E-07
  8.750E-02  5.83057E-07  9.47189E-15  3.38247E+02  0.00000E+00  1.0E-07
  9.000E-02  6.16850E-07  9.09794E-15  3.24893E+02  0.00000E+00  1.0E-07
  9.250E-02  6.51596E-07  8.73536E-15  3.11945E+02  0.00000E+00  1.0E-07
  9.500E-02  6.87293E-07  8.38423E-15  2.99406E+02  0.00000E+00  1.0E-07
  9.750E-02  7.23942E-07  8.04459E-15  2.87277E+02  0.00000E+00  1.0E-07
  1.000E-01  7.61543E-07  7.71643E-15  2.75559E+02  0.00000E+00  1.0E-07
  1.250E-01  1.18991E-06  5.03457E-15  1.79788E+02  0.00000E+00  1.0E-07
  1.500E-01  1.71347E-06  3.26855E-15  1.16722E+02  0.00000E+00  1.0E-07
  1.750E-01  2.33223E-06  2.14091E-15  7.64533E+01  0.00000E+00  1.0E-07
  2.000E-01  3.04617E-06  1.42596E-15  5.09221E+01  0.00000E+00  1.0E-07
  2.250E-01  3.85531E-06  9.69752E-16  3.46305E+01  0.00000E+00  1.0E-07
  2.500E-01  4.75964E-06  6.74530E-16  2.40879E+01  0.00000E+00  1.0E-07
  2.750E-01  5.75916E-06  4.79992E-16  1.71408E+01  0.00000E+00  1.0E-07
  3.000E-01  6.85388E-06  3.49198E-16  1.24701E+01  0.00000E+00  1.0E-07
  3.250E-01  8.04378E-06  2.59417E-16  9.26397E+00  0.00000E+00  1.0E-07
  3.500E-01  9.32888E-06  1.96507E-16  7.01740E+00  0.00000E+00  1.0E-07
  3.750E-01  1.07092E-05  1.51539E-16  5.41156E+00  0.00000E+00  1.0E-07
  4.000E-01  1.21846E-05  1.18782E-16  4.24177E+00  0.00000E+00  1.0E-07
  4.250E-01  1.37553E-05  9.44908E-17  3.37433E+00  0.00000E+00  1.0E-07
  4.500E-01  1.54212E-05  7.61773E-17  2.72034E+00  0.00000E+00  1.0E-07
  4.750E-01  1.71822E-05  6.21570E-17  2.21967E+00  0.00000E+00  1.0E-07
  5.000E-01  1.90385E-05  5.12704E-17  1.83090E+00  0.00000E+00  1.0E-07
  5.250E-01  2.09899E-05  4.27066E-17  1.52508E+00  0.00000E+00  1.0E-07
  5.500E-01  2.30365E-05  3.58892E-17  1.28163E+00  0.00000E+00  1.0E-07
  5.750E-01  2.51783E-05  3.04025E-17  1.08569E+00  0.00000E+00  1.0E-07
  6.000E-01  2.74153E-05  2.59424E-17  9.26419E-01  0.00000E+00  1.0E-07
  6.250E-01  2.97475E-05  2.22834E-17  7.95756E-01  0.00000E+00  1.0E-07
  6.500E-01  3.21749E-05  1.92564E-17  6.87659E-01  0.00000E+00  1.0E-07
  6.750E-01  3.46974E-05  1.67328E-17  5.97540E-01  0.00000E+00  1.0E-07
  7.000E-01  3.73152E-05  1.46140E-17  5.21876E-01  0.00000E+00  1.0E-07
  7.250E-01  4.00281E-05  1.28234E-17  4.57931E-01  0.00000E+00  1.0E-07
  7.500E-01  4.28362E-05  1.13010E-17  4.03564E-01  0.00000E+00  1.0E-07
  7.750E-01  4.57395E-05  9.99936E-18  3.57084E-01  0.00000E+00  1.0E-07
  8.000E-01  4.87380E-05  8.88081E-18  3.17140E-01  0.00000E+00  1.0E-07
  8.250E-01  5.18317E-05  7.91495E-18  2.82648E-01  0.00000E+00  1.0E-07
  8.500E-01  5.50205E-05  7.07720E-18  2.52731E-01  0.00000E+00  1.0E-07
  8.750E-01  5.83045E-05  6.34753E-18  2.26675E-01  0.00000E+00  1.0E-07
  9.000E-01  6.16838E-05  5.70953E-18  2.03891E-01  0.00000E+00  1.0E-07
  9.250E-01  6.51582E-05  5.14964E-18  1.83897E-01  0.00000E+00  1.0E-07
  9.500E-01  6.87277E-05  4.65660E-18  1.66290E-01  0.00000E+00  1.0E-07
  9.750E-01  7.23925E-05  4.22102E-18  1.50736E-01  0.00000E+00  1.0E-07
  1.000E+00  7.61524E-05  3.83504E-18  1.36952E-01  0.00000E+00  1.0E-07
  1.100E+00  9.21439E-05  2.66855E-18  9.52957E-02  0.00000E+00  1.0E-07
  1.200E+00  1.09658E-04  1.91204E-18  6.82803E-02  0.00000E+00  1.0E-07
  1.300E+00  1.28695E-04  1.40439E-18  5.01518E-02  0.00000E+00  1.0E-07
  1.400E+00  1.49255E-04  1.05377E-18  3.76309E-02  0.00000E+00  1.0E-07
  1.500E+00  1.71338E-04  8.05529E-19  2.87660E-02  0.00000E+00  1.0E-07
  1.600E+00  1.94942E-04  6.25928E-19  2.23523E-02  0.00000E+00  1.0E-07
  1.700E+00  2.20070E-04  4.93488E-19  1.76228E-02  0.00000E+00  1.0E-07
  1.800E+00  2.46720E-04  3.94154E-19  1.40755E-02  0.00000E+00  1.0E-07
  1.900E+00  2.74892E-04  3.18510E-19  1.13742E-02  0.00000E+00  1.0E-07
  2.000E+00  3.04586E-04  2.60111E-19  9.28875E-03  0.00000E+00  1.0E-07
  2.100E+00  3.35803E-04  2.14464E-19  7.65866E-03  0.00000E+00  1.0E-07
  2.200E+00  3.68542E-04  1.78378E-19  6.37000E-03  0.00000E+00  1.0E-07
  2.300E+00  4.02802E-04  1.49554E-19  5.34068E-03  0.00000E+00  1.0E-07
  2.400E+00  4.38585E-04  1.26312E-19  4.51068E-03  0.00000E+00  1.0E-07
  2.500E+00  4.75889E-04  1.07406E-19  3.83553E-03  0.00000E+00  1.0E-07
  2.600E+00  5.14715E-04  9.19021E-20  3.28188E-03  0.00000E+00  1.0E-07
  2.700E+00  5.55063E-04  7.90936E-20  2.82448E-03  0.00000E+00  1.0E-07
  2.800E+00  5.96931E-04  6.84378E-20  2.44396E-03  0.00000E+00  1.0E-07
  2.900E+00  6.40321E-04  5.95156E-20  2.12534E-03  0.00000E+00  1.0E-07
  3.000E+00  6.85233E-04  5.19997E-20  1.85694E-03  0.00000E+00  1.0E-07
  3.100E+00  7.31665E-04  4.56326E-20  1.62957E-03  0.00000E+00  1.0E-07
  3.200E+00  7.79618E-04  4.02102E-20  1.43593E-03  0.00000E+00  1.0E-07
  3.300E+00  8.29092E-04  3.55693E-20  1.27020E-03  0.00000E+00  1.0E-07
  3.400E+00  8.80086E-04  3.15788E-20  1.12770E-03  0.00000E+00  1.0E-07
  3.500E+00  9.32601E-04  2.81322E-20  1.00462E-03  0.00000E+00  1.0E-07
  3.600E+00  9.86636E-04  2.51431E-20  8.97877E-04  0.00000E+00  1.0E-07
  3.700E+00  1.04219E-03  2.25406E-20  8.04939E-04  0.00000E+00  1.0E-07
  3.800E+00  1.09927E-03  2.02662E-20  7.23718E-04  0.00000E+00  1.0E-07
  3.900E+00  1.15786E-03  1.82715E-20  6.52487E-04  0.00000E+00  1.0E-07
  4.000E+00  1.21797E-03  1.65163E-20  5.89806E-04  0.00000E+00  1.0E-07
  4.100E+00  1.27961E-03  1.49668E-20  5.34475E-04  0.00000E+00  1.0E-07
  4.200E+00  1.34276E-03  1.35949E-20  4.85483E-04  0.00000E+00  1.0E-07
  4.300E+00  1.40743E-03  1.23767E-20  4.41978E-04  0.00000E+00  1.0E-07
  4.400E+00  1.47362E-03  1.12919E-20  4.03240E-04  0.00000E+00  1.0E-07
  4.500E+00  1.54133E-03  1.03234E-20  3.68655E-04  0.00000E+00  1.0E-07
  4.600E+00  1.61056E-03  9.45657E-21  3.37700E-04  0.00000E+00  1.0E-07
  4.700E+00  1.68131E-03  8.67887E-21  3.09928E-04  0.00000E+00  1.0E-07
  4.800E+00  1.75357E-03  7.97952E-21  2.84954E-04  0.00000E+00  1.0E-07
  4.900E+00  1.82735E-03  7.34923E-21  2.62446E-04  0.00000E+00  1.0E-07
