 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   7,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  2.000E+01  3.01537E-02  3.41548E-12  2.02276E-12  5.28179E-13  3.12535E-13
  2.025E+01  3.09043E-02  3.32826E-12  1.97663E-12  5.21223E-13  3.09278E-13
  2.050E+01  3.16639E-02  3.24427E-12  1.93207E-12  5.14439E-13  3.06091E-13
  2.075E+01  3.24324E-02  3.16334E-12  1.88900E-12  5.07820E-13  3.02970E-13
  2.100E+01  3.32098E-02  3.08533E-12  1.84736E-12  5.01361E-13  2.99914E-13
  2.125E+01  3.39961E-02  3.01009E-12  1.80708E-12  4.95056E-13  2.96921E-13
  2.150E+01  3.47912E-02  2.93752E-12  1.76811E-12  4.88899E-13  2.93989E-13
  2.175E+01  3.55952E-02  2.86746E-12  1.73039E-12  4.82886E-13  2.91115E-13
  2.200E+01  3.64081E-02  2.79983E-12  1.69387E-12  4.77011E-13  2.88299E-13
  2.225E+01  3.72297E-02  2.73449E-12  1.65848E-12  4.71269E-13  2.85538E-13
  2.250E+01  3.80602E-02  2.67136E-12  1.62420E-12  4.65657E-13  2.82830E-13
  2.275E+01  3.88995E-02  2.61033E-12  1.59096E-12  4.60169E-13  2.80174E-13
  2.300E+01  3.97476E-02  2.55131E-12  1.55873E-12  4.54803E-13  2.77568E-13
  2.325E+01  4.06044E-02  2.49421E-12  1.52747E-12  4.49552E-13  2.75011E-13
  2.350E+01  4.14700E-02  2.43896E-12  1.49714E-12  4.44415E-13  2.72502E-13
  2.375E+01  4.23443E-02  2.38547E-12  1.46770E-12  4.39387E-13  2.70039E-13
  2.400E+01  4.32273E-02  2.33367E-12  1.43912E-12  4.34465E-13  2.67620E-13
  2.425E+01  4.41190E-02  2.28349E-12  1.41135E-12  4.29646E-13  2.65245E-13
  2.450E+01  4.50194E-02  2.23486E-12  1.38438E-12  4.24925E-13  2.62912E-13
  2.475E+01  4.59284E-02  2.18772E-12  1.35817E-12  4.20301E-13  2.60620E-13
  2.500E+01  4.68461E-02  2.14201E-12  1.33270E-12  4.15771E-13  2.58368E-13
  2.550E+01  4.87074E-02  2.05467E-12  1.28383E-12  4.06979E-13  2.53979E-13
  2.600E+01  5.06030E-02  1.97239E-12  1.23758E-12  3.98528E-13  2.49738E-13
  2.650E+01  5.25328E-02  1.89480E-12  1.19376E-12  3.90398E-13  2.45635E-13
  2.700E+01  5.44967E-02  1.82155E-12  1.15221E-12  3.82572E-13  2.41665E-13
  2.750E+01  5.64946E-02  1.75233E-12  1.11276E-12  3.75032E-13  2.37821E-13
  2.800E+01  5.85262E-02  1.68684E-12  1.07527E-12  3.67764E-13  2.34095E-13
  2.850E+01  6.05914E-02  1.62483E-12  1.03962E-12  3.60752E-13  2.30484E-13
  2.900E+01  6.26901E-02  1.56604E-12  1.00569E-12  3.53983E-13  2.26980E-13
  2.950E+01  6.48222E-02  1.51028E-12  9.73356E-13  3.47445E-13  2.23579E-13
  3.000E+01  6.69873E-02  1.45732E-12  9.42532E-13  3.41125E-13  2.20277E-13
  3.050E+01  6.91854E-02  1.40699E-12  9.13119E-13  3.35014E-13  2.17068E-13
  3.100E+01  7.14163E-02  1.35911E-12  8.85032E-13  3.29100E-13  2.13949E-13
  3.150E+01  7.36799E-02  1.31354E-12  8.58191E-13  3.23374E-13  2.10916E-13
  3.200E+01  7.59760E-02  1.27012E-12  8.32523E-13  3.17828E-13  2.07964E-13
  3.250E+01  7.83043E-02  1.22873E-12  8.07960E-13  3.12452E-13  2.05091E-13
  3.300E+01  8.06647E-02  1.18923E-12  7.84438E-13  3.07239E-13  2.02293E-13
  3.350E+01  8.30571E-02  1.15152E-12  7.61899E-13  3.02182E-13  1.99567E-13
  3.400E+01  8.54812E-02  1.11549E-12  7.40288E-13  2.97273E-13  1.96910E-13
  3.450E+01  8.79369E-02  1.08104E-12  7.19554E-13  2.92506E-13  1.94319E-13
  3.500E+01  9.04240E-02  1.04808E-12  6.99649E-13  2.87875E-13  1.91792E-13
  3.550E+01  9.29422E-02  1.01653E-12  6.80530E-13  2.83374E-13  1.89325E-13
  3.600E+01  9.54915E-02  9.86311E-13  6.62156E-13  2.78998E-13  1.86918E-13
  3.650E+01  9.80716E-02  9.57343E-13  6.44487E-13  2.74741E-13  1.84567E-13
  3.700E+01  1.00682E-01  9.29566E-13  6.27487E-13  2.70598E-13  1.82270E-13
  3.750E+01  1.03323E-01  9.02910E-13  6.11124E-13  2.66564E-13  1.80026E-13
  3.800E+01  1.05995E-01  8.77318E-13  5.95364E-13  2.62637E-13  1.77832E-13
  3.850E+01  1.08696E-01  8.52734E-13  5.80179E-13  2.58810E-13  1.75687E-13
  3.900E+01  1.11427E-01  8.29106E-13  5.65540E-13  2.55080E-13  1.73589E-13
  3.950E+01  1.14188E-01  8.06388E-13  5.51422E-13  2.51444E-13  1.71536E-13
  4.000E+01  1.16978E-01  7.84532E-13  5.37799E-13  2.47898E-13  1.69526E-13
  4.050E+01  1.19797E-01  7.63495E-13  5.24649E-13  2.44438E-13  1.67559E-13
  4.100E+01  1.22645E-01  7.43236E-13  5.11949E-13  2.41061E-13  1.65632E-13
  4.150E+01  1.25522E-01  7.23718E-13  4.99680E-13  2.37765E-13  1.63744E-13
  4.200E+01  1.28428E-01  7.04906E-13  4.87821E-13  2.34546E-13  1.61895E-13
  4.250E+01  1.31361E-01  6.86767E-13  4.76354E-13  2.31401E-13  1.60082E-13
  4.300E+01  1.34323E-01  6.69269E-13  4.65263E-13  2.28329E-13  1.58305E-13
  4.350E+01  1.37313E-01  6.52383E-13  4.54530E-13  2.25325E-13  1.56562E-13
  4.400E+01  1.40330E-01  6.36080E-13  4.44141E-13  2.22389E-13  1.54853E-13
  4.450E+01  1.43375E-01  6.20334E-13  4.34080E-13  2.19517E-13  1.53176E-13
  4.500E+01  1.46447E-01  6.05119E-13  4.24333E-13  2.16708E-13  1.51530E-13
  4.550E+01  1.49545E-01  5.90412E-13  4.14889E-13  2.13959E-13  1.49914E-13
  4.600E+01  1.52671E-01  5.76192E-13  4.05733E-13  2.11269E-13  1.48328E-13
  4.650E+01  1.55823E-01  5.62438E-13  3.96856E-13  2.08634E-13  1.46770E-13
  4.700E+01  1.59001E-01  5.49130E-13  3.88244E-13  2.06055E-13  1.45240E-13
  4.750E+01  1.62205E-01  5.36247E-13  3.79888E-13  2.03528E-13  1.43737E-13
  4.800E+01  1.65435E-01  5.23773E-13  3.71777E-13  2.01053E-13  1.42259E-13
  4.850E+01  1.68690E-01  5.11690E-13  3.63902E-13  1.98627E-13  1.40807E-13
  4.900E+01  1.71970E-01  4.99982E-13  3.56254E-13  1.96249E-13  1.39380E-13
  4.950E+01  1.75276E-01  4.88635E-13  3.48824E-13  1.93917E-13  1.37976E-13
  5.000E+01  1.78606E-01  4.77634E-13  3.41604E-13  1.91631E-13  1.36596E-13
  5.050E+01  1.81961E-01  4.66965E-13  3.34586E-13  1.89388E-13  1.35238E-13
  5.100E+01  1.85340E-01  4.56615E-13  3.27762E-13  1.87188E-13  1.33902E-13
  5.150E+01  1.88743E-01  4.46571E-13  3.21125E-13  1.85029E-13  1.32587E-13
  5.200E+01  1.92169E-01  4.36821E-13  3.14668E-13  1.82910E-13  1.31293E-13
  5.250E+01  1.95619E-01  4.27354E-13  3.08386E-13  1.80830E-13  1.30020E-13
  5.300E+01  1.99092E-01  4.18160E-13  3.02271E-13  1.78787E-13  1.28766E-13
  5.350E+01  2.02589E-01  4.09228E-13  2.96317E-13  1.76782E-13  1.27531E-13
  5.400E+01  2.06107E-01  4.00549E-13  2.90520E-13  1.74811E-13  1.26314E-13
  5.450E+01  2.09649E-01  3.92113E-13  2.84873E-13  1.72875E-13  1.25116E-13
  5.500E+01  2.13212E-01  3.83911E-13  2.79372E-13  1.70973E-13  1.23936E-13
  5.550E+01  2.16797E-01  3.75934E-13  2.74011E-13  1.69103E-13  1.22773E-13
  5.600E+01  2.20404E-01  3.68175E-13  2.68785E-13  1.67266E-13  1.21626E-13
  5.650E+01  2.24032E-01  3.60625E-13  2.63691E-13  1.65459E-13  1.20496E-13
  5.700E+01  2.27680E-01  3.53279E-13  2.58723E-13  1.63682E-13  1.19382E-13
  5.750E+01  2.31350E-01  3.46128E-13  2.53878E-13  1.61934E-13  1.18284E-13
  5.800E+01  2.35040E-01  3.39165E-13  2.49152E-13  1.60215E-13  1.17200E-13
  5.850E+01  2.38751E-01  3.32384E-13  2.44540E-13  1.58524E-13  1.16132E-13
  5.900E+01  2.42481E-01  3.25779E-13  2.40039E-13  1.56860E-13  1.15078E-13
  5.950E+01  2.46231E-01  3.19343E-13  2.35646E-13  1.55222E-13  1.14038E-13
  6.000E+01  2.50000E-01  3.13072E-13  2.31356E-13  1.53610E-13  1.13012E-13
  6.050E+01  2.53788E-01  3.06960E-13  2.27167E-13  1.52022E-13  1.12000E-13
  6.100E+01  2.57595E-01  3.01002E-13  2.23076E-13  1.50460E-13  1.11000E-13
  6.150E+01  2.61421E-01  2.95192E-13  2.19080E-13  1.48921E-13  1.10014E-13
  6.200E+01  2.65264E-01  2.89525E-13  2.15175E-13  1.47405E-13  1.09040E-13
  6.250E+01  2.69126E-01  2.83997E-13  2.11360E-13  1.45911E-13  1.08078E-13
  6.300E+01  2.73005E-01  2.78604E-13  2.07630E-13  1.44440E-13  1.07129E-13
  6.350E+01  2.76901E-01  2.73341E-13  2.03984E-13  1.42991E-13  1.06191E-13
  6.400E+01  2.80814E-01  2.68204E-13  2.00420E-13  1.41562E-13  1.05264E-13
  6.450E+01  2.84744E-01  2.63190E-13  1.96934E-13  1.40154E-13  1.04349E-13
  6.500E+01  2.88691E-01  2.58295E-13  1.93525E-13  1.38766E-13  1.03445E-13
  6.550E+01  2.92653E-01  2.53514E-13  1.90190E-13  1.37397E-13  1.02551E-13
  6.600E+01  2.96632E-01  2.48844E-13  1.86927E-13  1.36048E-13  1.01668E-13
  6.650E+01  3.00625E-01  2.44282E-13  1.83735E-13  1.34717E-13  1.00796E-13
  6.700E+01  3.04634E-01  2.39825E-13  1.80610E-13  1.33405E-13  9.99331E-14
  6.750E+01  3.08658E-01  2.35470E-13  1.77552E-13  1.32110E-13  9.90803E-14
  6.800E+01  3.12697E-01  2.31213E-13  1.74558E-13  1.30833E-13  9.82372E-14
  6.850E+01  3.16749E-01  2.27053E-13  1.71627E-13  1.29572E-13  9.74035E-14
  6.900E+01  3.20816E-01  2.22985E-13  1.68756E-13  1.28329E-13  9.65791E-14
  6.950E+01  3.24896E-01  2.19007E-13  1.65945E-13  1.27101E-13  9.57637E-14
  7.000E+01  3.28990E-01  2.15116E-13  1.63191E-13  1.25890E-13  9.49572E-14
  7.050E+01  3.33097E-01  2.11310E-13  1.60493E-13  1.24694E-13  9.41594E-14
  7.100E+01  3.37216E-01  2.07588E-13  1.57850E-13  1.23513E-13  9.33701E-14
  7.150E+01  3.41348E-01  2.03948E-13  1.55261E-13  1.22347E-13  9.25891E-14
  7.200E+01  3.45492E-01  2.00385E-13  1.52723E-13  1.21196E-13  9.18164E-14
  7.250E+01  3.49647E-01  1.96897E-13  1.50235E-13  1.20059E-13  9.10516E-14
  7.300E+01  3.53814E-01  1.93482E-13  1.47796E-13  1.18936E-13  9.02947E-14
  7.350E+01  3.57992E-01  1.90139E-13  1.45405E-13  1.17827E-13  8.95456E-14
  7.400E+01  3.62181E-01  1.86868E-13  1.43060E-13  1.16731E-13  8.88039E-14
  7.450E+01  3.66381E-01  1.83665E-13  1.40761E-13  1.15648E-13  8.80697E-14
  7.500E+01  3.70590E-01  1.80527E-13  1.38507E-13  1.14578E-13  8.73428E-14
  7.550E+01  3.74810E-01  1.77454E-13  1.36295E-13  1.13521E-13  8.66230E-14
  7.600E+01  3.79039E-01  1.74443E-13  1.34126E-13  1.12476E-13  8.59102E-14
  7.650E+01  3.83277E-01  1.71494E-13  1.31997E-13  1.11442E-13  8.52042E-14
  7.700E+01  3.87524E-01  1.68604E-13  1.29909E-13  1.10421E-13  8.45050E-14
  7.750E+01  3.91780E-01  1.65772E-13  1.27859E-13  1.09411E-13  8.38124E-14
  7.800E+01  3.96044E-01  1.62997E-13  1.25848E-13  1.08413E-13  8.31263E-14
  7.850E+01  4.00316E-01  1.60277E-13  1.23874E-13  1.07426E-13  8.24466E-14
  7.900E+01  4.04596E-01  1.57611E-13  1.21936E-13  1.06450E-13  8.17731E-14
  7.950E+01  4.08882E-01  1.54996E-13  1.20034E-13  1.05484E-13  8.11057E-14
  8.000E+01  4.13176E-01  1.52433E-13  1.18166E-13  1.04529E-13  8.04443E-14
  8.050E+01  4.17476E-01  1.49919E-13  1.16332E-13  1.03584E-13  7.97889E-14
  8.100E+01  4.21783E-01  1.47454E-13  1.14531E-13  1.02649E-13  7.91393E-14
  8.150E+01  4.26095E-01  1.45037E-13  1.12763E-13  1.01724E-13  7.84954E-14
  8.200E+01  4.30413E-01  1.42665E-13  1.11026E-13  1.00809E-13  7.78571E-14
  8.250E+01  4.34737E-01  1.40339E-13  1.09319E-13  9.99034E-14  7.72243E-14
  8.300E+01  4.39065E-01  1.38056E-13  1.07643E-13  9.90071E-14  7.65969E-14
  8.350E+01  4.43398E-01  1.35817E-13  1.05996E-13  9.81199E-14  7.59748E-14
  8.400E+01  4.47736E-01  1.33619E-13  1.04378E-13  9.72417E-14  7.53580E-14
  8.450E+01  4.52077E-01  1.31462E-13  1.02788E-13  9.63723E-14  7.47462E-14
  8.500E+01  4.56422E-01  1.29345E-13  1.01225E-13  9.55115E-14  7.41396E-14
  8.550E+01  4.60770E-01  1.27267E-13  9.96899E-14  9.46593E-14  7.35378E-14
  8.600E+01  4.65122E-01  1.25227E-13  9.81806E-14  9.38154E-14  7.29410E-14
  8.650E+01  4.69476E-01  1.23225E-13  9.66970E-14  9.29797E-14  7.23489E-14
  8.700E+01  4.73832E-01  1.21258E-13  9.52386E-14  9.21521E-14  7.17615E-14
  8.750E+01  4.78190E-01  1.19328E-13  9.38048E-14  9.13323E-14  7.11788E-14
  8.800E+01  4.82550E-01  1.17432E-13  9.23952E-14  9.05203E-14  7.06006E-14
  8.850E+01  4.86912E-01  1.15570E-13  9.10092E-14  8.97159E-14  7.00269E-14
  8.900E+01  4.91274E-01  1.13741E-13  8.96463E-14  8.89190E-14  6.94576E-14
  8.950E+01  4.95637E-01  1.11945E-13  8.83060E-14  8.81294E-14  6.88926E-14
  9.000E+01  5.00000E-01  1.10180E-13  8.69879E-14  8.73471E-14  6.83319E-14
  9.050E+01  5.04363E-01  1.08446E-13  8.56914E-14  8.65718E-14  6.77753E-14
  9.100E+01  5.08726E-01  1.06743E-13  8.44163E-14  8.58035E-14  6.72229E-14
  9.150E+01  5.13088E-01  1.05069E-13  8.31619E-14  8.50421E-14  6.66745E-14
  9.200E+01  5.17450E-01  1.03425E-13  8.19280E-14  8.42874E-14  6.61301E-14
  9.250E+01  5.21810E-01  1.01809E-13  8.07140E-14  8.35393E-14  6.55896E-14
  9.300E+01  5.26168E-01  1.00221E-13  7.95197E-14  8.27977E-14  6.50530E-14
  9.350E+01  5.30524E-01  9.86596E-14  7.83445E-14  8.20625E-14  6.45202E-14
  9.400E+01  5.34878E-01  9.71252E-14  7.71882E-14  8.13335E-14  6.39911E-14
  9.450E+01  5.39230E-01  9.56169E-14  7.60502E-14  8.06107E-14  6.34657E-14
  9.500E+01  5.43578E-01  9.41342E-14  7.49304E-14  7.98940E-14  6.29439E-14
  9.550E+01  5.47923E-01  9.26765E-14  7.38284E-14  7.91833E-14  6.24256E-14
  9.600E+01  5.52264E-01  9.12435E-14  7.27437E-14  7.84784E-14  6.19109E-14
  9.650E+01  5.56602E-01  8.98345E-14  7.16761E-14  7.77793E-14  6.13996E-14
  9.700E+01  5.60935E-01  8.84489E-14  7.06253E-14  7.70859E-14  6.08917E-14
  9.750E+01  5.65263E-01  8.70864E-14  6.95908E-14  7.63980E-14  6.03872E-14
  9.800E+01  5.69587E-01  8.57464E-14  6.85725E-14  7.57157E-14  5.98859E-14
  9.850E+01  5.73905E-01  8.44285E-14  6.75700E-14  7.50387E-14  5.93879E-14
  9.900E+01  5.78217E-01  8.31325E-14  6.65830E-14  7.43670E-14  5.88930E-14
  9.950E+01  5.82524E-01  8.18577E-14  6.56112E-14  7.37005E-14  5.84013E-14
  1.000E+02  5.86824E-01  8.06038E-14  6.46544E-14  7.30392E-14  5.79127E-14
  1.005E+02  5.91118E-01  7.93703E-14  6.37122E-14  7.23829E-14  5.74271E-14
  1.010E+02  5.95404E-01  7.81568E-14  6.27845E-14  7.17316E-14  5.69446E-14
  1.015E+02  5.99684E-01  7.69630E-14  6.18709E-14  7.10852E-14  5.64649E-14
  1.020E+02  6.03956E-01  7.57884E-14  6.09712E-14  7.04436E-14  5.59882E-14
  1.025E+02  6.08220E-01  7.46328E-14  6.00851E-14  6.98067E-14  5.55144E-14
  1.030E+02  6.12476E-01  7.34958E-14  5.92125E-14  6.91745E-14  5.50434E-14
  1.035E+02  6.16723E-01  7.23770E-14  5.83530E-14  6.85468E-14  5.45751E-14
  1.040E+02  6.20961E-01  7.12761E-14  5.75065E-14  6.79237E-14  5.41096E-14
  1.045E+02  6.25190E-01  7.01926E-14  5.66727E-14  6.73050E-14  5.36468E-14
  1.050E+02  6.29410E-01  6.91263E-14  5.58513E-14  6.66907E-14  5.31866E-14
  1.055E+02  6.33619E-01  6.80769E-14  5.50423E-14  6.60807E-14  5.27290E-14
  1.060E+02  6.37819E-01  6.70442E-14  5.42453E-14  6.54748E-14  5.22741E-14
  1.065E+02  6.42008E-01  6.60277E-14  5.34601E-14  6.48732E-14  5.18216E-14
  1.070E+02  6.46186E-01  6.50273E-14  5.26867E-14  6.42757E-14  5.13717E-14
  1.075E+02  6.50353E-01  6.40425E-14  5.19247E-14  6.36822E-14  5.09242E-14
  1.080E+02  6.54508E-01  6.30732E-14  5.11740E-14  6.30926E-14  5.04791E-14
  1.085E+02  6.58652E-01  6.21189E-14  5.04343E-14  6.25070E-14  5.00365E-14
  1.090E+02  6.62784E-01  6.11795E-14  4.97056E-14  6.19252E-14  4.95962E-14
  1.095E+02  6.66903E-01  6.02547E-14  4.89875E-14  6.13473E-14  4.91582E-14
  1.100E+02  6.71010E-01  5.93443E-14  4.82801E-14  6.07730E-14  4.87225E-14
  1.105E+02  6.75104E-01  5.84481E-14  4.75830E-14  6.02024E-14  4.82890E-14
  1.110E+02  6.79184E-01  5.75658E-14  4.68962E-14  5.96355E-14  4.78578E-14
  1.115E+02  6.83251E-01  5.66970E-14  4.62193E-14  5.90721E-14  4.74288E-14
  1.120E+02  6.87303E-01  5.58416E-14  4.55524E-14  5.85122E-14  4.70019E-14
  1.125E+02  6.91342E-01  5.49993E-14  4.48952E-14  5.79557E-14  4.65771E-14
  1.130E+02  6.95366E-01  5.41700E-14  4.42476E-14  5.74027E-14  4.61545E-14
  1.135E+02  6.99375E-01  5.33535E-14  4.36094E-14  5.68530E-14  4.57339E-14
  1.140E+02  7.03368E-01  5.25495E-14  4.29805E-14  5.63066E-14  4.53153E-14
  1.145E+02  7.07347E-01  5.17578E-14  4.23608E-14  5.57634E-14  4.48987E-14
  1.150E+02  7.11309E-01  5.09783E-14  4.17500E-14  5.52235E-14  4.44842E-14
  1.155E+02  7.15256E-01  5.02106E-14  4.11481E-14  5.46867E-14  4.40715E-14
  1.160E+02  7.19186E-01  4.94545E-14  4.05550E-14  5.41530E-14  4.36608E-14
  1.165E+02  7.23099E-01  4.87100E-14  3.99704E-14  5.36223E-14  4.32520E-14
  1.170E+02  7.26995E-01  4.79769E-14  3.93943E-14  5.30947E-14  4.28450E-14
  1.175E+02  7.30874E-01  4.72550E-14  3.88266E-14  5.25700E-14  4.24399E-14
  1.180E+02  7.34736E-01  4.65441E-14  3.82671E-14  5.20482E-14  4.20365E-14
  1.185E+02  7.38579E-01  4.58440E-14  3.77157E-14  5.15293E-14  4.16350E-14
  1.190E+02  7.42405E-01  4.51545E-14  3.71723E-14  5.10132E-14  4.12352E-14
  1.195E+02  7.46212E-01  4.44754E-14  3.66368E-14  5.05000E-14  4.08372E-14
  1.200E+02  7.50000E-01  4.38066E-14  3.61090E-14  4.99894E-14  4.04408E-14
  1.205E+02  7.53769E-01  4.31481E-14  3.55889E-14  4.94816E-14  4.00462E-14
  1.210E+02  7.57519E-01  4.24995E-14  3.50763E-14  4.89764E-14  3.96532E-14
  1.215E+02  7.61249E-01  4.18609E-14  3.45711E-14  4.84739E-14  3.92618E-14
  1.220E+02  7.64960E-01  4.12320E-14  3.40733E-14  4.79739E-14  3.88720E-14
  1.225E+02  7.68650E-01  4.06125E-14  3.35827E-14  4.74765E-14  3.84839E-14
  1.230E+02  7.72320E-01  4.00025E-14  3.30993E-14  4.69816E-14  3.80973E-14
  1.235E+02  7.75968E-01  3.94017E-14  3.26228E-14  4.64891E-14  3.77122E-14
  1.240E+02  7.79596E-01  3.88100E-14  3.21533E-14  4.59991E-14  3.73286E-14
  1.245E+02  7.83203E-01  3.82274E-14  3.16907E-14  4.55115E-14  3.69466E-14
  1.250E+02  7.86788E-01  3.76538E-14  3.12348E-14  4.50262E-14  3.65660E-14
  1.255E+02  7.90351E-01  3.70889E-14  3.07856E-14  4.45433E-14  3.61869E-14
  1.260E+02  7.93893E-01  3.65326E-14  3.03430E-14  4.40626E-14  3.58092E-14
  1.265E+02  7.97411E-01  3.59847E-14  2.99068E-14  4.35842E-14  3.54330E-14
  1.270E+02  8.00908E-01  3.54452E-14  2.94771E-14  4.31080E-14  3.50581E-14
  1.275E+02  8.04381E-01  3.49140E-14  2.90537E-14  4.26340E-14  3.46846E-14
  1.280E+02  8.07831E-01  3.43910E-14  2.86365E-14  4.21621E-14  3.43124E-14
  1.285E+02  8.11257E-01  3.38760E-14  2.82255E-14  4.16924E-14  3.39416E-14
  1.290E+02  8.14660E-01  3.33691E-14  2.78206E-14  4.12247E-14  3.35720E-14
  1.295E+02  8.18039E-01  3.28699E-14  2.74217E-14  4.07591E-14  3.32038E-14
  1.300E+02  8.21394E-01  3.23783E-14  2.70287E-14  4.02955E-14  3.28369E-14
  1.305E+02  8.24724E-01  3.18944E-14  2.66416E-14  3.98339E-14  3.24712E-14
  1.310E+02  8.28030E-01  3.14180E-14  2.62603E-14  3.93742E-14  3.21067E-14
  1.315E+02  8.31310E-01  3.09490E-14  2.58847E-14  3.89165E-14  3.17434E-14
  1.320E+02  8.34565E-01  3.04875E-14  2.55148E-14  3.84607E-14  3.13814E-14
  1.325E+02  8.37795E-01  3.00331E-14  2.51505E-14  3.80067E-14  3.10205E-14
  1.330E+02  8.40999E-01  2.95859E-14  2.47917E-14  3.75546E-14  3.06608E-14
  1.335E+02  8.44177E-01  2.91457E-14  2.44383E-14  3.71043E-14  3.03022E-14
  1.340E+02  8.47329E-01  2.87124E-14  2.40904E-14  3.66558E-14  2.99448E-14
  1.345E+02  8.50455E-01  2.82860E-14  2.37477E-14  3.62091E-14  2.95885E-14
  1.350E+02  8.53553E-01  2.78663E-14  2.34104E-14  3.57640E-14  2.92332E-14
  1.355E+02  8.56625E-01  2.74535E-14  2.30783E-14  3.53207E-14  2.88791E-14
  1.360E+02  8.59670E-01  2.70473E-14  2.27513E-14  3.48790E-14  2.85260E-14
  1.365E+02  8.62687E-01  2.66476E-14  2.24295E-14  3.44390E-14  2.81739E-14
  1.370E+02  8.65677E-01  2.62543E-14  2.21126E-14  3.40006E-14  2.78229E-14
  1.375E+02  8.68639E-01  2.58674E-14  2.18008E-14  3.35638E-14  2.74729E-14
  1.380E+02  8.71572E-01  2.54867E-14  2.14939E-14  3.31286E-14  2.71238E-14
  1.385E+02  8.74478E-01  2.51124E-14  2.11918E-14  3.26949E-14  2.67758E-14
  1.390E+02  8.77355E-01  2.47442E-14  2.08947E-14  3.22627E-14  2.64287E-14
  1.395E+02  8.80203E-01  2.43822E-14  2.06023E-14  3.18320E-14  2.60826E-14
  1.400E+02  8.83022E-01  2.40263E-14  2.03146E-14  3.14028E-14  2.57374E-14
  1.405E+02  8.85812E-01  2.36762E-14  2.00316E-14  3.09750E-14  2.53931E-14
  1.410E+02  8.88573E-01  2.33320E-14  1.97533E-14  3.05486E-14  2.50497E-14
  1.415E+02  8.91304E-01  2.29935E-14  1.94795E-14  3.01237E-14  2.47072E-14
  1.420E+02  8.94005E-01  2.26608E-14  1.92103E-14  2.97001E-14  2.43656E-14
  1.425E+02  8.96677E-01  2.23339E-14  1.89456E-14  2.92778E-14  2.40248E-14
  1.430E+02  8.99318E-01  2.20128E-14  1.86854E-14  2.88569E-14  2.36849E-14
  1.435E+02  9.01928E-01  2.16973E-14  1.84296E-14  2.84372E-14  2.33458E-14
  1.440E+02  9.04508E-01  2.13872E-14  1.81781E-14  2.80189E-14  2.30075E-14
  1.445E+02  9.07058E-01  2.10824E-14  1.79309E-14  2.76018E-14  2.26700E-14
  1.450E+02  9.09576E-01  2.07830E-14  1.76881E-14  2.71860E-14  2.23334E-14
  1.455E+02  9.12063E-01  2.04891E-14  1.74495E-14  2.67713E-14  2.19974E-14
  1.460E+02  9.14519E-01  2.02006E-14  1.72152E-14  2.63579E-14  2.16623E-14
  1.465E+02  9.16943E-01  1.99174E-14  1.69850E-14  2.59456E-14  2.13279E-14
  1.470E+02  9.19335E-01  1.96394E-14  1.67590E-14  2.55344E-14  2.09942E-14
  1.475E+02  9.21696E-01  1.93664E-14  1.65371E-14  2.51244E-14  2.06613E-14
  1.480E+02  9.24024E-01  1.90985E-14  1.63192E-14  2.47155E-14  2.03290E-14
  1.485E+02  9.26320E-01  1.88356E-14  1.61054E-14  2.43077E-14  1.99975E-14
  1.490E+02  9.28584E-01  1.85778E-14  1.58955E-14  2.39010E-14  1.96666E-14
  1.495E+02  9.30815E-01  1.83251E-14  1.56897E-14  2.34952E-14  1.93364E-14
  1.500E+02  9.33013E-01  1.80773E-14  1.54878E-14  2.30906E-14  1.90069E-14
  1.505E+02  9.35178E-01  1.78343E-14  1.52898E-14  2.26869E-14  1.86780E-14
  1.510E+02  9.37310E-01  1.75962E-14  1.50957E-14  2.22842E-14  1.83497E-14
  1.515E+02  9.39409E-01  1.73628E-14  1.49054E-14  2.18824E-14  1.80221E-14
  1.520E+02  9.41474E-01  1.71341E-14  1.47189E-14  2.14817E-14  1.76950E-14
  1.525E+02  9.43505E-01  1.69102E-14  1.45363E-14  2.10818E-14  1.73686E-14
  1.530E+02  9.45503E-01  1.66910E-14  1.43574E-14  2.06828E-14  1.70427E-14
  1.535E+02  9.47467E-01  1.64765E-14  1.41822E-14  2.02848E-14  1.67174E-14
  1.540E+02  9.49397E-01  1.62666E-14  1.40108E-14  1.98876E-14  1.63926E-14
  1.545E+02  9.51293E-01  1.60612E-14  1.38430E-14  1.94912E-14  1.60685E-14
  1.550E+02  9.53154E-01  1.58604E-14  1.36789E-14  1.90957E-14  1.57448E-14
  1.555E+02  9.54981E-01  1.56639E-14  1.35184E-14  1.87010E-14  1.54217E-14
  1.560E+02  9.56773E-01  1.54720E-14  1.33615E-14  1.83071E-14  1.50990E-14
  1.565E+02  9.58530E-01  1.52846E-14  1.32082E-14  1.79139E-14  1.47769E-14
  1.570E+02  9.60252E-01  1.51016E-14  1.30585E-14  1.75215E-14  1.44553E-14
  1.575E+02  9.61940E-01  1.49230E-14  1.29123E-14  1.71299E-14  1.41341E-14
  1.580E+02  9.63592E-01  1.47487E-14  1.27696E-14  1.67390E-14  1.38134E-14
  1.585E+02  9.65209E-01  1.45787E-14  1.26304E-14  1.63488E-14  1.34931E-14
  1.590E+02  9.66790E-01  1.44129E-14  1.24947E-14  1.59592E-14  1.31733E-14
