 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  53,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.850E+01  2.58382E-02 -3.47037E-11 -1.50609E-11 -5.01209E-12 -2.17272E-12
  1.875E+01  2.65349E-02 -3.36539E-11 -1.50469E-11 -4.92788E-12 -2.20055E-12
  1.900E+01  2.72407E-02 -3.26447E-11 -1.50225E-11 -4.84556E-12 -2.22681E-12
  1.925E+01  2.79555E-02 -3.16742E-11 -1.49885E-11 -4.76506E-12 -2.25155E-12
  1.950E+01  2.86793E-02 -3.07404E-11 -1.49459E-11 -4.68633E-12 -2.27487E-12
  1.975E+01  2.94120E-02 -2.98417E-11 -1.48954E-11 -4.60932E-12 -2.29683E-12
  2.000E+01  3.01537E-02 -2.89764E-11 -1.48378E-11 -4.53398E-12 -2.31750E-12
  2.025E+01  3.09043E-02 -2.81429E-11 -1.47737E-11 -4.46026E-12 -2.33694E-12
  2.050E+01  3.16639E-02 -2.73398E-11 -1.47037E-11 -4.38812E-12 -2.35521E-12
  2.075E+01  3.24324E-02 -2.65657E-11 -1.46285E-11 -4.31750E-12 -2.37236E-12
  2.100E+01  3.32098E-02 -2.58192E-11 -1.45485E-11 -4.24836E-12 -2.38845E-12
  2.125E+01  3.39961E-02 -2.50992E-11 -1.44641E-11 -4.18067E-12 -2.40354E-12
  2.150E+01  3.47912E-02 -2.44045E-11 -1.43760E-11 -4.11438E-12 -2.41765E-12
  2.175E+01  3.55952E-02 -2.37340E-11 -1.42843E-11 -4.04945E-12 -2.43085E-12
  2.200E+01  3.64081E-02 -2.30866E-11 -1.41896E-11 -3.98584E-12 -2.44318E-12
  2.225E+01  3.72297E-02 -2.24613E-11 -1.40921E-11 -3.92353E-12 -2.45466E-12
  2.250E+01  3.80602E-02 -2.18573E-11 -1.39922E-11 -3.86246E-12 -2.46535E-12
  2.275E+01  3.88995E-02 -2.12735E-11 -1.38901E-11 -3.80262E-12 -2.47528E-12
  2.300E+01  3.97476E-02 -2.07091E-11 -1.37861E-11 -3.74396E-12 -2.48448E-12
  2.325E+01  4.06044E-02 -2.01634E-11 -1.36805E-11 -3.68646E-12 -2.49298E-12
  2.350E+01  4.14700E-02 -1.96356E-11 -1.35735E-11 -3.63008E-12 -2.50082E-12
  2.375E+01  4.23443E-02 -1.91249E-11 -1.34653E-11 -3.57479E-12 -2.50803E-12
  2.400E+01  4.32273E-02 -1.86307E-11 -1.33560E-11 -3.52057E-12 -2.51463E-12
  2.425E+01  4.41190E-02 -1.81523E-11 -1.32459E-11 -3.46738E-12 -2.52066E-12
  2.450E+01  4.50194E-02 -1.76890E-11 -1.31352E-11 -3.41521E-12 -2.52613E-12
  2.475E+01  4.59284E-02 -1.72403E-11 -1.30239E-11 -3.36403E-12 -2.53107E-12
  2.500E+01  4.68461E-02 -1.68057E-11 -1.29121E-11 -3.31380E-12 -2.53550E-12
  2.550E+01  4.87074E-02 -1.59762E-11 -1.26880E-11 -3.21613E-12 -2.54294E-12
  2.600E+01  5.06030E-02 -1.51965E-11 -1.24636E-11 -3.12202E-12 -2.54859E-12
  2.650E+01  5.25328E-02 -1.44631E-11 -1.22398E-11 -3.03130E-12 -2.55263E-12
  2.700E+01  5.44967E-02 -1.37724E-11 -1.20170E-11 -2.94380E-12 -2.55517E-12
  2.750E+01  5.64946E-02 -1.31215E-11 -1.17960E-11 -2.85937E-12 -2.55634E-12
  2.800E+01  5.85262E-02 -1.25076E-11 -1.15770E-11 -2.77786E-12 -2.55626E-12
  2.850E+01  6.05914E-02 -1.19281E-11 -1.13605E-11 -2.69916E-12 -2.55502E-12
  2.900E+01  6.26901E-02 -1.13805E-11 -1.11467E-11 -2.62311E-12 -2.55273E-12
  2.950E+01  6.48222E-02 -1.08629E-11 -1.09360E-11 -2.54961E-12 -2.54946E-12
  3.000E+01  6.69873E-02 -1.03732E-11 -1.07284E-11 -2.47854E-12 -2.54530E-12
  3.050E+01  6.91854E-02 -9.90947E-12 -1.05241E-11 -2.40980E-12 -2.54032E-12
  3.100E+01  7.14163E-02 -9.47016E-12 -1.03234E-11 -2.34329E-12 -2.53459E-12
  3.150E+01  7.36799E-02 -9.05367E-12 -1.01261E-11 -2.27890E-12 -2.52817E-12
  3.200E+01  7.59760E-02 -8.65857E-12 -9.93248E-12 -2.21656E-12 -2.52110E-12
  3.250E+01  7.83043E-02 -8.28351E-12 -9.74249E-12 -2.15617E-12 -2.51346E-12
  3.300E+01  8.06647E-02 -7.92727E-12 -9.55616E-12 -2.09765E-12 -2.50528E-12
  3.350E+01  8.30571E-02 -7.58872E-12 -9.37352E-12 -2.04093E-12 -2.49660E-12
  3.400E+01  8.54812E-02 -7.26679E-12 -9.19455E-12 -1.98594E-12 -2.48748E-12
  3.450E+01  8.79369E-02 -6.96050E-12 -9.01925E-12 -1.93261E-12 -2.47794E-12
  3.500E+01  9.04240E-02 -6.66894E-12 -8.84757E-12 -1.88087E-12 -2.46802E-12
  3.550E+01  9.29422E-02 -6.39125E-12 -8.67948E-12 -1.83065E-12 -2.45776E-12
  3.600E+01  9.54915E-02 -6.12664E-12 -8.51493E-12 -1.78191E-12 -2.44718E-12
  3.650E+01  9.80716E-02 -5.87438E-12 -8.35389E-12 -1.73459E-12 -2.43631E-12
  3.700E+01  1.00682E-01 -5.63377E-12 -8.19629E-12 -1.68862E-12 -2.42517E-12
  3.750E+01  1.03323E-01 -5.40418E-12 -8.04210E-12 -1.64397E-12 -2.41379E-12
  3.800E+01  1.05995E-01 -5.18499E-12 -7.89124E-12 -1.60058E-12 -2.40220E-12
  3.850E+01  1.08696E-01 -4.97567E-12 -7.74365E-12 -1.55841E-12 -2.39041E-12
  3.900E+01  1.11427E-01 -4.77566E-12 -7.59928E-12 -1.51742E-12 -2.37843E-12
  3.950E+01  1.14188E-01 -4.58448E-12 -7.45804E-12 -1.47755E-12 -2.36630E-12
  4.000E+01  1.16978E-01 -4.40167E-12 -7.31989E-12 -1.43878E-12 -2.35402E-12
  4.050E+01  1.19797E-01 -4.22679E-12 -7.18475E-12 -1.40105E-12 -2.34161E-12
  4.100E+01  1.22645E-01 -4.05945E-12 -7.05257E-12 -1.36435E-12 -2.32908E-12
  4.150E+01  1.25522E-01 -3.89925E-12 -6.92328E-12 -1.32863E-12 -2.31645E-12
  4.200E+01  1.28428E-01 -3.74584E-12 -6.79680E-12 -1.29386E-12 -2.30373E-12
  4.250E+01  1.31361E-01 -3.59888E-12 -6.67308E-12 -1.26000E-12 -2.29093E-12
  4.300E+01  1.34323E-01 -3.45805E-12 -6.55204E-12 -1.22704E-12 -2.27806E-12
  4.350E+01  1.37313E-01 -3.32306E-12 -6.43363E-12 -1.19493E-12 -2.26513E-12
  4.400E+01  1.40330E-01 -3.19361E-12 -6.31778E-12 -1.16364E-12 -2.25215E-12
  4.450E+01  1.43375E-01 -3.06945E-12 -6.20444E-12 -1.13317E-12 -2.23912E-12
  4.500E+01  1.46447E-01 -2.95032E-12 -6.09355E-12 -1.10347E-12 -2.22606E-12
  4.550E+01  1.49545E-01 -2.83599E-12 -5.98503E-12 -1.07452E-12 -2.21298E-12
  4.600E+01  1.52671E-01 -2.72623E-12 -5.87884E-12 -1.04630E-12 -2.19987E-12
  4.650E+01  1.55823E-01 -2.62083E-12 -5.77491E-12 -1.01879E-12 -2.18675E-12
  4.700E+01  1.59001E-01 -2.51960E-12 -5.67319E-12 -9.91957E-13 -2.17362E-12
  4.750E+01  1.62205E-01 -2.42233E-12 -5.57362E-12 -9.65792E-13 -2.16049E-12
  4.800E+01  1.65435E-01 -2.32886E-12 -5.47616E-12 -9.40271E-13 -2.14736E-12
  4.850E+01  1.68690E-01 -2.23901E-12 -5.38075E-12 -9.15374E-13 -2.13423E-12
  4.900E+01  1.71970E-01 -2.15262E-12 -5.28735E-12 -8.91082E-13 -2.12112E-12
  4.950E+01  1.75276E-01 -2.06955E-12 -5.19588E-12 -8.67378E-13 -2.10802E-12
  5.000E+01  1.78606E-01 -1.98963E-12 -5.10632E-12 -8.44244E-13 -2.09495E-12
  5.050E+01  1.81961E-01 -1.91275E-12 -5.01861E-12 -8.21664E-13 -2.08189E-12
  5.100E+01  1.85340E-01 -1.83876E-12 -4.93271E-12 -7.99622E-13 -2.06886E-12
  5.150E+01  1.88743E-01 -1.76755E-12 -4.84857E-12 -7.78103E-13 -2.05586E-12
  5.200E+01  1.92169E-01 -1.69900E-12 -4.76615E-12 -7.57092E-13 -2.04289E-12
  5.250E+01  1.95619E-01 -1.63299E-12 -4.68541E-12 -7.36574E-13 -2.02996E-12
  5.300E+01  1.99092E-01 -1.56942E-12 -4.60630E-12 -7.16536E-13 -2.01706E-12
  5.350E+01  2.02589E-01 -1.50819E-12 -4.52879E-12 -6.96964E-13 -2.00420E-12
  5.400E+01  2.06107E-01 -1.44919E-12 -4.45283E-12 -6.77847E-13 -1.99138E-12
  5.450E+01  2.09649E-01 -1.39235E-12 -4.37838E-12 -6.59170E-13 -1.97861E-12
  5.500E+01  2.13212E-01 -1.33758E-12 -4.30542E-12 -6.40924E-13 -1.96587E-12
  5.550E+01  2.16797E-01 -1.28478E-12 -4.23390E-12 -6.23095E-13 -1.95319E-12
  5.600E+01  2.20404E-01 -1.23389E-12 -4.16379E-12 -6.05673E-13 -1.94055E-12
  5.650E+01  2.24032E-01 -1.18482E-12 -4.09506E-12 -5.88648E-13 -1.92796E-12
  5.700E+01  2.27680E-01 -1.13750E-12 -4.02766E-12 -5.72008E-13 -1.91542E-12
  5.750E+01  2.31350E-01 -1.09187E-12 -3.96158E-12 -5.55744E-13 -1.90293E-12
  5.800E+01  2.35040E-01 -1.04785E-12 -3.89676E-12 -5.39846E-13 -1.89049E-12
  5.850E+01  2.38751E-01 -1.00540E-12 -3.83320E-12 -5.24305E-13 -1.87811E-12
  5.900E+01  2.42481E-01 -9.64436E-13 -3.77086E-12 -5.09112E-13 -1.86578E-12
  5.950E+01  2.46231E-01 -9.24916E-13 -3.70970E-12 -4.94257E-13 -1.85351E-12
  6.000E+01  2.50000E-01 -8.86780E-13 -3.64971E-12 -4.79733E-13 -1.84129E-12
  6.050E+01  2.53788E-01 -8.49976E-13 -3.59084E-12 -4.65531E-13 -1.82912E-12
  6.100E+01  2.57595E-01 -8.14452E-13 -3.53308E-12 -4.51643E-13 -1.81701E-12
  6.150E+01  2.61421E-01 -7.80162E-13 -3.47640E-12 -4.38062E-13 -1.80496E-12
  6.200E+01  2.65264E-01 -7.47062E-13 -3.42078E-12 -4.24780E-13 -1.79297E-12
  6.250E+01  2.69126E-01 -7.15108E-13 -3.36619E-12 -4.11790E-13 -1.78103E-12
  6.300E+01  2.73005E-01 -6.84257E-13 -3.31261E-12 -3.99084E-13 -1.76915E-12
  6.350E+01  2.76901E-01 -6.54468E-13 -3.26001E-12 -3.86657E-13 -1.75733E-12
  6.400E+01  2.80814E-01 -6.25701E-13 -3.20837E-12 -3.74501E-13 -1.74557E-12
  6.450E+01  2.84744E-01 -5.97920E-13 -3.15767E-12 -3.62610E-13 -1.73387E-12
  6.500E+01  2.88691E-01 -5.71091E-13 -3.10788E-12 -3.50978E-13 -1.72222E-12
  6.550E+01  2.92653E-01 -5.45179E-13 -3.05900E-12 -3.39599E-13 -1.71064E-12
  6.600E+01  2.96632E-01 -5.20153E-13 -3.01099E-12 -3.28467E-13 -1.69911E-12
  6.650E+01  3.00625E-01 -4.95982E-13 -2.96384E-12 -3.17576E-13 -1.68764E-12
  6.700E+01  3.04634E-01 -4.72635E-13 -2.91753E-12 -3.06921E-13 -1.67623E-12
  6.750E+01  3.08658E-01 -4.50080E-13 -2.87204E-12 -2.96496E-13 -1.66488E-12
  6.800E+01  3.12697E-01 -4.28291E-13 -2.82735E-12 -2.86297E-13 -1.65358E-12
  6.850E+01  3.16749E-01 -4.07241E-13 -2.78344E-12 -2.76318E-13 -1.64235E-12
  6.900E+01  3.20816E-01 -3.86907E-13 -2.74030E-12 -2.66554E-13 -1.63117E-12
  6.950E+01  3.24896E-01 -3.67265E-13 -2.69791E-12 -2.57001E-13 -1.62005E-12
  7.000E+01  3.28990E-01 -3.48291E-13 -2.65626E-12 -2.47654E-13 -1.60899E-12
  7.050E+01  3.33097E-01 -3.29963E-13 -2.61533E-12 -2.38509E-13 -1.59798E-12
  7.100E+01  3.37216E-01 -3.12252E-13 -2.57510E-12 -2.29560E-13 -1.58704E-12
  7.150E+01  3.41348E-01 -2.95137E-13 -2.53555E-12 -2.20805E-13 -1.57615E-12
  7.200E+01  3.45492E-01 -2.78603E-13 -2.49667E-12 -2.12238E-13 -1.56532E-12
  7.250E+01  3.49647E-01 -2.62639E-13 -2.45846E-12 -2.03856E-13 -1.55454E-12
  7.300E+01  3.53814E-01 -2.47220E-13 -2.42090E-12 -1.95654E-13 -1.54382E-12
  7.350E+01  3.57992E-01 -2.32321E-13 -2.38397E-12 -1.87630E-13 -1.53316E-12
  7.400E+01  3.62181E-01 -2.17924E-13 -2.34765E-12 -1.79779E-13 -1.52255E-12
  7.450E+01  3.66381E-01 -2.04019E-13 -2.31194E-12 -1.72097E-13 -1.51200E-12
  7.500E+01  3.70590E-01 -1.90589E-13 -2.27682E-12 -1.64582E-13 -1.50151E-12
  7.550E+01  3.74810E-01 -1.77620E-13 -2.24228E-12 -1.57230E-13 -1.49107E-12
  7.600E+01  3.79039E-01 -1.65095E-13 -2.20832E-12 -1.50037E-13 -1.48068E-12
  7.650E+01  3.83277E-01 -1.53000E-13 -2.17491E-12 -1.43000E-13 -1.47035E-12
  7.700E+01  3.87524E-01 -1.41318E-13 -2.14205E-12 -1.36116E-13 -1.46007E-12
  7.750E+01  3.91780E-01 -1.30038E-13 -2.10972E-12 -1.29382E-13 -1.44985E-12
  7.800E+01  3.96044E-01 -1.19147E-13 -2.07792E-12 -1.22794E-13 -1.43967E-12
  7.850E+01  4.00316E-01 -1.08633E-13 -2.04663E-12 -1.16351E-13 -1.42956E-12
  7.900E+01  4.04596E-01 -9.84839E-14 -2.01584E-12 -1.10049E-13 -1.41949E-12
  7.950E+01  4.08882E-01 -8.86882E-14 -1.98555E-12 -1.03885E-13 -1.40948E-12
  8.000E+01  4.13176E-01 -7.92343E-14 -1.95575E-12 -9.78572E-14 -1.39951E-12
  8.050E+01  4.17476E-01 -7.01108E-14 -1.92642E-12 -9.19619E-14 -1.38960E-12
  8.100E+01  4.21783E-01 -6.13072E-14 -1.89755E-12 -8.61971E-14 -1.37974E-12
  8.150E+01  4.26095E-01 -5.28135E-14 -1.86914E-12 -8.05601E-14 -1.36993E-12
  8.200E+01  4.30413E-01 -4.46204E-14 -1.84118E-12 -7.50485E-14 -1.36017E-12
  8.250E+01  4.34737E-01 -3.67187E-14 -1.81365E-12 -6.96599E-14 -1.35046E-12
  8.300E+01  4.39065E-01 -2.90993E-14 -1.78656E-12 -6.43919E-14 -1.34080E-12
  8.350E+01  4.43398E-01 -2.17532E-14 -1.75989E-12 -5.92423E-14 -1.33119E-12
  8.400E+01  4.47736E-01 -1.46715E-14 -1.73364E-12 -5.42088E-14 -1.32163E-12
  8.450E+01  4.52077E-01 -7.84590E-15 -1.70779E-12 -4.92892E-14 -1.31212E-12
  8.500E+01  4.56422E-01 -1.26836E-15 -1.68234E-12 -4.44815E-14 -1.30265E-12
  8.550E+01  4.60770E-01  5.06856E-15 -1.65729E-12 -3.97835E-14 -1.29323E-12
  8.600E+01  4.65122E-01  1.11720E-14 -1.63261E-12 -3.51931E-14 -1.28386E-12
  8.650E+01  4.69476E-01  1.70491E-14 -1.60832E-12 -3.07085E-14 -1.27453E-12
  8.700E+01  4.73832E-01  2.27070E-14 -1.58439E-12 -2.63277E-14 -1.26525E-12
  8.750E+01  4.78190E-01  2.81525E-14 -1.56083E-12 -2.20487E-14 -1.25602E-12
  8.800E+01  4.82550E-01  3.33925E-14 -1.53763E-12 -1.78697E-14 -1.24683E-12
  8.850E+01  4.86912E-01  3.84334E-14 -1.51478E-12 -1.37889E-14 -1.23769E-12
  8.900E+01  4.91274E-01  4.32810E-14 -1.49227E-12 -9.80459E-15 -1.22859E-12
  8.950E+01  4.95637E-01  4.79411E-14 -1.47010E-12 -5.91495E-15 -1.21953E-12
  9.000E+01  5.00000E-01  5.24193E-14 -1.44826E-12 -2.11830E-15 -1.21052E-12
  9.050E+01  5.04363E-01  5.67211E-14 -1.42674E-12  1.58700E-15 -1.20156E-12
  9.100E+01  5.08726E-01  6.08521E-14 -1.40555E-12  5.20257E-15 -1.19263E-12
  9.150E+01  5.13088E-01  6.48178E-14 -1.38468E-12  8.73000E-15 -1.18375E-12
  9.200E+01  5.17450E-01  6.86233E-14 -1.36411E-12  1.21708E-14 -1.17491E-12
  9.250E+01  5.21810E-01  7.22734E-14 -1.34384E-12  1.55266E-14 -1.16611E-12
  9.300E+01  5.26168E-01  7.57727E-14 -1.32388E-12  1.87988E-14 -1.15736E-12
  9.350E+01  5.30524E-01  7.91255E-14 -1.30420E-12  2.19889E-14 -1.14864E-12
  9.400E+01  5.34878E-01  8.23363E-14 -1.28482E-12  2.50983E-14 -1.13997E-12
  9.450E+01  5.39230E-01  8.54096E-14 -1.26572E-12  2.81283E-14 -1.13133E-12
  9.500E+01  5.43578E-01  8.83498E-14 -1.24690E-12  3.10804E-14 -1.12274E-12
  9.550E+01  5.47923E-01  9.11610E-14 -1.22835E-12  3.39559E-14 -1.11419E-12
  9.600E+01  5.52264E-01  9.38472E-14 -1.21007E-12  3.67561E-14 -1.10567E-12
  9.650E+01  5.56602E-01  9.64120E-14 -1.19206E-12  3.94822E-14 -1.09720E-12
  9.700E+01  5.60935E-01  9.88590E-14 -1.17431E-12  4.21356E-14 -1.08876E-12
  9.750E+01  5.65263E-01  1.01192E-13 -1.15681E-12  4.47175E-14 -1.08036E-12
  9.800E+01  5.69587E-01  1.03414E-13 -1.13957E-12  4.72290E-14 -1.07200E-12
  9.850E+01  5.73905E-01  1.05528E-13 -1.12257E-12  4.96714E-14 -1.06367E-12
  9.900E+01  5.78217E-01  1.07540E-13 -1.10582E-12  5.20458E-14 -1.05538E-12
  9.950E+01  5.82524E-01  1.09450E-13 -1.08930E-12  5.43533E-14 -1.04713E-12
  1.000E+02  5.86824E-01  1.11263E-13 -1.07302E-12  5.65951E-14 -1.03892E-12
  1.005E+02  5.91118E-01  1.12981E-13 -1.05698E-12  5.87722E-14 -1.03074E-12
  1.010E+02  5.95404E-01  1.14608E-13 -1.04116E-12  6.08857E-14 -1.02260E-12
  1.015E+02  5.99684E-01  1.16145E-13 -1.02557E-12  6.29367E-14 -1.01449E-12
  1.020E+02  6.03956E-01  1.17597E-13 -1.01020E-12  6.49262E-14 -1.00642E-12
  1.025E+02  6.08220E-01  1.18965E-13 -9.95045E-13  6.68551E-14 -9.98377E-13
  1.030E+02  6.12476E-01  1.20252E-13 -9.80105E-13  6.87245E-14 -9.90372E-13
  1.035E+02  6.16723E-01  1.21462E-13 -9.65377E-13  7.05354E-14 -9.82402E-13
  1.040E+02  6.20961E-01  1.22595E-13 -9.50856E-13  7.22887E-14 -9.74465E-13
  1.045E+02  6.25190E-01  1.23655E-13 -9.36539E-13  7.39853E-14 -9.66561E-13
  1.050E+02  6.29410E-01  1.24644E-13 -9.22425E-13  7.56261E-14 -9.58690E-13
  1.055E+02  6.33619E-01  1.25563E-13 -9.08508E-13  7.72121E-14 -9.50852E-13
  1.060E+02  6.37819E-01  1.26416E-13 -8.94787E-13  7.87441E-14 -9.43046E-13
  1.065E+02  6.42008E-01  1.27205E-13 -8.81258E-13  8.02230E-14 -9.35271E-13
  1.070E+02  6.46186E-01  1.27932E-13 -8.67918E-13  8.16497E-14 -9.27528E-13
  1.075E+02  6.50353E-01  1.28598E-13 -8.54764E-13  8.30249E-14 -9.19817E-13
  1.080E+02  6.54508E-01  1.29205E-13 -8.41794E-13  8.43495E-14 -9.12136E-13
  1.085E+02  6.58652E-01  1.29756E-13 -8.29006E-13  8.56243E-14 -9.04486E-13
  1.090E+02  6.62784E-01  1.30252E-13 -8.16396E-13  8.68501E-14 -8.96866E-13
  1.095E+02  6.66903E-01  1.30695E-13 -8.03962E-13  8.80276E-14 -8.89276E-13
  1.100E+02  6.71010E-01  1.31087E-13 -7.91700E-13  8.91577E-14 -8.81716E-13
  1.105E+02  6.75104E-01  1.31429E-13 -7.79609E-13  9.02410E-14 -8.74185E-13
  1.110E+02  6.79184E-01  1.31724E-13 -7.67686E-13  9.12784E-14 -8.66683E-13
  1.115E+02  6.83251E-01  1.31972E-13 -7.55930E-13  9.22705E-14 -8.59210E-13
  1.120E+02  6.87303E-01  1.32176E-13 -7.44336E-13  9.32180E-14 -8.51765E-13
  1.125E+02  6.91342E-01  1.32337E-13 -7.32904E-13  9.41216E-14 -8.44348E-13
  1.130E+02  6.95366E-01  1.32455E-13 -7.21631E-13  9.49821E-14 -8.36960E-13
  1.135E+02  6.99375E-01  1.32534E-13 -7.10514E-13  9.58001E-14 -8.29598E-13
  1.140E+02  7.03368E-01  1.32574E-13 -6.99551E-13  9.65762E-14 -8.22264E-13
  1.145E+02  7.07347E-01  1.32577E-13 -6.88741E-13  9.73111E-14 -8.14957E-13
  1.150E+02  7.11309E-01  1.32544E-13 -6.78080E-13  9.80055E-14 -8.07677E-13
  1.155E+02  7.15256E-01  1.32476E-13 -6.67568E-13  9.86599E-14 -8.00423E-13
  1.160E+02  7.19186E-01  1.32374E-13 -6.57202E-13  9.92751E-14 -7.93195E-13
  1.165E+02  7.23099E-01  1.32240E-13 -6.46980E-13  9.98515E-14 -7.85993E-13
  1.170E+02  7.26995E-01  1.32075E-13 -6.36901E-13  1.00390E-13 -7.78816E-13
  1.175E+02  7.30874E-01  1.31880E-13 -6.26961E-13  1.00891E-13 -7.71664E-13
  1.180E+02  7.34736E-01  1.31656E-13 -6.17159E-13  1.01355E-13 -7.64538E-13
  1.185E+02  7.38579E-01  1.31405E-13 -6.07494E-13  1.01782E-13 -7.57436E-13
  1.190E+02  7.42405E-01  1.31127E-13 -5.97963E-13  1.02174E-13 -7.50359E-13
  1.195E+02  7.46212E-01  1.30823E-13 -5.88566E-13  1.02531E-13 -7.43306E-13
  1.200E+02  7.50000E-01  1.30495E-13 -5.79301E-13  1.02852E-13 -7.36277E-13
  1.205E+02  7.53769E-01  1.30143E-13 -5.70164E-13  1.03140E-13 -7.29271E-13
  1.210E+02  7.57519E-01  1.29769E-13 -5.61155E-13  1.03394E-13 -7.22289E-13
  1.215E+02  7.61249E-01  1.29373E-13 -5.52272E-13  1.03615E-13 -7.15329E-13
  1.220E+02  7.64960E-01  1.28957E-13 -5.43514E-13  1.03803E-13 -7.08393E-13
  1.225E+02  7.68650E-01  1.28521E-13 -5.34879E-13  1.03959E-13 -7.01479E-13
  1.230E+02  7.72320E-01  1.28065E-13 -5.26365E-13  1.04084E-13 -6.94588E-13
  1.235E+02  7.75968E-01  1.27592E-13 -5.17972E-13  1.04178E-13 -6.87718E-13
  1.240E+02  7.79596E-01  1.27101E-13 -5.09697E-13  1.04240E-13 -6.80871E-13
  1.245E+02  7.83203E-01  1.26594E-13 -5.01539E-13  1.04273E-13 -6.74045E-13
  1.250E+02  7.86788E-01  1.26071E-13 -4.93496E-13  1.04276E-13 -6.67240E-13
  1.255E+02  7.90351E-01  1.25534E-13 -4.85567E-13  1.04250E-13 -6.60456E-13
  1.260E+02  7.93893E-01  1.24982E-13 -4.77751E-13  1.04195E-13 -6.53693E-13
  1.265E+02  7.97411E-01  1.24417E-13 -4.70047E-13  1.04111E-13 -6.46951E-13
  1.270E+02  8.00908E-01  1.23839E-13 -4.62453E-13  1.04000E-13 -6.40229E-13
  1.275E+02  8.04381E-01  1.23249E-13 -4.54968E-13  1.03861E-13 -6.33527E-13
  1.280E+02  8.07831E-01  1.22648E-13 -4.47590E-13  1.03695E-13 -6.26845E-13
  1.285E+02  8.11257E-01  1.22037E-13 -4.40318E-13  1.03503E-13 -6.20182E-13
  1.290E+02  8.14660E-01  1.21415E-13 -4.33151E-13  1.03284E-13 -6.13539E-13
  1.295E+02  8.18039E-01  1.20784E-13 -4.26089E-13  1.03040E-13 -6.06915E-13
  1.300E+02  8.21394E-01  1.20144E-13 -4.19129E-13  1.02770E-13 -6.00310E-13
  1.305E+02  8.24724E-01  1.19496E-13 -4.12270E-13  1.02475E-13 -5.93723E-13
  1.310E+02  8.28030E-01  1.18840E-13 -4.05512E-13  1.02155E-13 -5.87155E-13
  1.315E+02  8.31310E-01  1.18177E-13 -3.98853E-13  1.01812E-13 -5.80605E-13
  1.320E+02  8.34565E-01  1.17508E-13 -3.92292E-13  1.01444E-13 -5.74073E-13
  1.325E+02  8.37795E-01  1.16833E-13 -3.85828E-13  1.01053E-13 -5.67559E-13
  1.330E+02  8.40999E-01  1.16152E-13 -3.79460E-13  1.00639E-13 -5.61063E-13
  1.335E+02  8.44177E-01  1.15467E-13 -3.73187E-13  1.00202E-13 -5.54583E-13
  1.340E+02  8.47329E-01  1.14777E-13 -3.67008E-13  9.97432E-14 -5.48121E-13
  1.345E+02  8.50455E-01  1.14083E-13 -3.60922E-13  9.92621E-14 -5.41675E-13
  1.350E+02  8.53553E-01  1.13385E-13 -3.54928E-13  9.87593E-14 -5.35247E-13
  1.355E+02  8.56625E-01  1.12685E-13 -3.49025E-13  9.82352E-14 -5.28834E-13
  1.360E+02  8.59670E-01  1.11982E-13 -3.43211E-13  9.76902E-14 -5.22438E-13
  1.365E+02  8.62687E-01  1.11278E-13 -3.37487E-13  9.71246E-14 -5.16058E-13
  1.370E+02  8.65677E-01  1.10571E-13 -3.31851E-13  9.65387E-14 -5.09693E-13
  1.375E+02  8.68639E-01  1.09863E-13 -3.26302E-13  9.59328E-14 -5.03344E-13
  1.380E+02  8.71572E-01  1.09154E-13 -3.20841E-13  9.53074E-14 -4.97011E-13
  1.385E+02  8.74478E-01  1.08445E-13 -3.15464E-13  9.46627E-14 -4.90692E-13
  1.390E+02  8.77355E-01  1.07736E-13 -3.10172E-13  9.39989E-14 -4.84389E-13
  1.395E+02  8.80203E-01  1.07027E-13 -3.04964E-13  9.33166E-14 -4.78100E-13
  1.400E+02  8.83022E-01  1.06319E-13 -2.99839E-13  9.26159E-14 -4.71825E-13
  1.405E+02  8.85812E-01  1.05612E-13 -2.94796E-13  9.18972E-14 -4.65565E-13
  1.410E+02  8.88573E-01  1.04906E-13 -2.89836E-13  9.11607E-14 -4.59319E-13
  1.415E+02  8.91304E-01  1.04202E-13 -2.84956E-13  9.04068E-14 -4.53087E-13
  1.420E+02  8.94005E-01  1.03500E-13 -2.80156E-13  8.96358E-14 -4.46868E-13
  1.425E+02  8.96677E-01  1.02800E-13 -2.75436E-13  8.88480E-14 -4.40663E-13
  1.430E+02  8.99318E-01  1.02104E-13 -2.70793E-13  8.80436E-14 -4.34472E-13
  1.435E+02  9.01928E-01  1.01411E-13 -2.66227E-13  8.72230E-14 -4.28293E-13
  1.440E+02  9.04508E-01  1.00721E-13 -2.61740E-13  8.63864E-14 -4.22127E-13
  1.445E+02  9.07058E-01  1.00034E-13 -2.57330E-13  8.55342E-14 -4.15974E-13
  1.450E+02  9.09576E-01  9.93502E-14 -2.52996E-13  8.46665E-14 -4.09833E-13
  1.455E+02  9.12063E-01  9.86717E-14 -2.48736E-13  8.37838E-14 -4.03705E-13
  1.460E+02  9.14519E-01  9.79981E-14 -2.44551E-13  8.28862E-14 -3.97589E-13
  1.465E+02  9.16943E-01  9.73291E-14 -2.40439E-13  8.19740E-14 -3.91484E-13
  1.470E+02  9.19335E-01  9.66648E-14 -2.36401E-13  8.10475E-14 -3.85391E-13
