 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  2.000E+01  3.01537E-02  5.59164E-13  4.73559E-14  8.63266E-14  7.30621E-15
  2.025E+01  3.09043E-02  5.45214E-13  4.62699E-14  8.52391E-14  7.22900E-15
  2.050E+01  3.16639E-02  5.31770E-13  4.52209E-14  8.41779E-14  7.15345E-15
  2.075E+01  3.24324E-02  5.18810E-13  4.42072E-14  8.31420E-14  7.07950E-15
  2.100E+01  3.32098E-02  5.06311E-13  4.32274E-14  8.21305E-14  7.00710E-15
  2.125E+01  3.39961E-02  4.94249E-13  4.22797E-14  8.11426E-14  6.93620E-15
  2.150E+01  3.47912E-02  4.82607E-13  4.13629E-14  8.01773E-14  6.86676E-15
  2.175E+01  3.55952E-02  4.71363E-13  4.04756E-14  7.92340E-14  6.79872E-15
  2.200E+01  3.64081E-02  4.60501E-13  3.96166E-14  7.83119E-14  6.73204E-15
  2.225E+01  3.72297E-02  4.50002E-13  3.87845E-14  7.74103E-14  6.66667E-15
  2.250E+01  3.80602E-02  4.39852E-13  3.79784E-14  7.65284E-14  6.60259E-15
  2.275E+01  3.88995E-02  4.30035E-13  3.71971E-14  7.56657E-14  6.53974E-15
  2.300E+01  3.97476E-02  4.20536E-13  3.64395E-14  7.48215E-14  6.47810E-15
  2.325E+01  4.06044E-02  4.11342E-13  3.57048E-14  7.39952E-14  6.41762E-15
  2.350E+01  4.14700E-02  4.02440E-13  3.49920E-14  7.31863E-14  6.35827E-15
  2.375E+01  4.23443E-02  3.93817E-13  3.43002E-14  7.23941E-14  6.30002E-15
  2.400E+01  4.32273E-02  3.85463E-13  3.36287E-14  7.16183E-14  6.24283E-15
  2.425E+01  4.41190E-02  3.77365E-13  3.29765E-14  7.08582E-14  6.18669E-15
  2.450E+01  4.50194E-02  3.69515E-13  3.23430E-14  7.01133E-14  6.13154E-15
  2.475E+01  4.59284E-02  3.61901E-13  3.17275E-14  6.93833E-14  6.07738E-15
  2.500E+01  4.68461E-02  3.54514E-13  3.11292E-14  6.86677E-14  6.02417E-15
  2.550E+01  4.87074E-02  3.40387E-13  2.99819E-14  6.72779E-14  5.92049E-15
  2.600E+01  5.06030E-02  3.27068E-13  2.88964E-14  6.59407E-14  5.82031E-15
  2.650E+01  5.25328E-02  3.14496E-13  2.78680E-14  6.46531E-14  5.72345E-15
  2.700E+01  5.44967E-02  3.02616E-13  2.68930E-14  6.34123E-14  5.62974E-15
  2.750E+01  5.64946E-02  2.91377E-13  2.59676E-14  6.22158E-14  5.53901E-15
  2.800E+01  5.85262E-02  2.80736E-13  2.50885E-14  6.10613E-14  5.45113E-15
  2.850E+01  6.05914E-02  2.70650E-13  2.42525E-14  5.99465E-14  5.36594E-15
  2.900E+01  6.26901E-02  2.61082E-13  2.34570E-14  5.88693E-14  5.28332E-15
  2.950E+01  6.48222E-02  2.51996E-13  2.26992E-14  5.78279E-14  5.20315E-15
  3.000E+01  6.69873E-02  2.43361E-13  2.19769E-14  5.68205E-14  5.12531E-15
  3.050E+01  6.91854E-02  2.35147E-13  2.12877E-14  5.58453E-14  5.04970E-15
  3.100E+01  7.14163E-02  2.27327E-13  2.06298E-14  5.49008E-14  4.97622E-15
  3.150E+01  7.36799E-02  2.19877E-13  2.00011E-14  5.39856E-14  4.90477E-15
  3.200E+01  7.59760E-02  2.12773E-13  1.94000E-14  5.30983E-14  4.83527E-15
  3.250E+01  7.83043E-02  2.05995E-13  1.88249E-14  5.22376E-14  4.76762E-15
  3.300E+01  8.06647E-02  1.99523E-13  1.82743E-14  5.14023E-14  4.70176E-15
  3.350E+01  8.30571E-02  1.93339E-13  1.77468E-14  5.05912E-14  4.63760E-15
  3.400E+01  8.54812E-02  1.87426E-13  1.72410E-14  4.98033E-14  4.57509E-15
  3.450E+01  8.79369E-02  1.81768E-13  1.67559E-14  4.90376E-14  4.51414E-15
  3.500E+01  9.04240E-02  1.76351E-13  1.62902E-14  4.82931E-14  4.45470E-15
  3.550E+01  9.29422E-02  1.71161E-13  1.58430E-14  4.75689E-14  4.39671E-15
  3.600E+01  9.54915E-02  1.66187E-13  1.54133E-14  4.68642E-14  4.34011E-15
  3.650E+01  9.80716E-02  1.61415E-13  1.50001E-14  4.61782E-14  4.28485E-15
  3.700E+01  1.00682E-01  1.56836E-13  1.46027E-14  4.55100E-14  4.23088E-15
  3.750E+01  1.03323E-01  1.52439E-13  1.42202E-14  4.48591E-14  4.17814E-15
  3.800E+01  1.05995E-01  1.48214E-13  1.38518E-14  4.42247E-14  4.12661E-15
  3.850E+01  1.08696E-01  1.44153E-13  1.34969E-14  4.36062E-14  4.07622E-15
  3.900E+01  1.11427E-01  1.40247E-13  1.31549E-14  4.30029E-14  4.02694E-15
  3.950E+01  1.14188E-01  1.36490E-13  1.28251E-14  4.24143E-14  3.97874E-15
  4.000E+01  1.16978E-01  1.32872E-13  1.25068E-14  4.18398E-14  3.93156E-15
  4.050E+01  1.19797E-01  1.29388E-13  1.21997E-14  4.12790E-14  3.88538E-15
  4.100E+01  1.22645E-01  1.26030E-13  1.19031E-14  4.07312E-14  3.84017E-15
  4.150E+01  1.25522E-01  1.22793E-13  1.16166E-14  4.01961E-14  3.79588E-15
  4.200E+01  1.28428E-01  1.19671E-13  1.13397E-14  3.96732E-14  3.75250E-15
  4.250E+01  1.31361E-01  1.16659E-13  1.10721E-14  3.91620E-14  3.70998E-15
  4.300E+01  1.34323E-01  1.13752E-13  1.08132E-14  3.86621E-14  3.66830E-15
  4.350E+01  1.37313E-01  1.10944E-13  1.05627E-14  3.81732E-14  3.62744E-15
  4.400E+01  1.40330E-01  1.08232E-13  1.03203E-14  3.76949E-14  3.58737E-15
  4.450E+01  1.43375E-01  1.05611E-13  1.00855E-14  3.72268E-14  3.54806E-15
  4.500E+01  1.46447E-01  1.03077E-13  9.85817E-15  3.67686E-14  3.50948E-15
  4.550E+01  1.49545E-01  1.00626E-13  9.63786E-15  3.63199E-14  3.47163E-15
  4.600E+01  1.52671E-01  9.82545E-14  9.42433E-15  3.58804E-14  3.43446E-15
  4.650E+01  1.55823E-01  9.59596E-14  9.21729E-15  3.54499E-14  3.39798E-15
  4.700E+01  1.59001E-01  9.37378E-14  9.01649E-15  3.50281E-14  3.36214E-15
  4.750E+01  1.62205E-01  9.15859E-14  8.82168E-15  3.46146E-14  3.32694E-15
  4.800E+01  1.65435E-01  8.95009E-14  8.63260E-15  3.42092E-14  3.29235E-15
  4.850E+01  1.68690E-01  8.74803E-14  8.44904E-15  3.38117E-14  3.25836E-15
  4.900E+01  1.71970E-01  8.55213E-14  8.27079E-15  3.34219E-14  3.22495E-15
  4.950E+01  1.75276E-01  8.36217E-14  8.09764E-15  3.30394E-14  3.19211E-15
  5.000E+01  1.78606E-01  8.17790E-14  7.92941E-15  3.26641E-14  3.15981E-15
  5.050E+01  1.81961E-01  7.99910E-14  7.76589E-15  3.22957E-14  3.12804E-15
  5.100E+01  1.85340E-01  7.82554E-14  7.60692E-15  3.19341E-14  3.09680E-15
  5.150E+01  1.88743E-01  7.65703E-14  7.45233E-15  3.15790E-14  3.06605E-15
  5.200E+01  1.92169E-01  7.49337E-14  7.30196E-15  3.12303E-14  3.03580E-15
  5.250E+01  1.95619E-01  7.33438E-14  7.15565E-15  3.08878E-14  3.00602E-15
  5.300E+01  1.99092E-01  7.17988E-14  7.01326E-15  3.05513E-14  2.97671E-15
  5.350E+01  2.02589E-01  7.02973E-14  6.87465E-15  3.02206E-14  2.94784E-15
  5.400E+01  2.06107E-01  6.88375E-14  6.73969E-15  2.98956E-14  2.91942E-15
  5.450E+01  2.09649E-01  6.74178E-14  6.60825E-15  2.95761E-14  2.89143E-15
  5.500E+01  2.13212E-01  6.60368E-14  6.48021E-15  2.92620E-14  2.86385E-15
  5.550E+01  2.16797E-01  6.46931E-14  6.35544E-15  2.89531E-14  2.83668E-15
  5.600E+01  2.20404E-01  6.33854E-14  6.23384E-15  2.86492E-14  2.80991E-15
  5.650E+01  2.24032E-01  6.21125E-14  6.11531E-15  2.83503E-14  2.78352E-15
  5.700E+01  2.27680E-01  6.08732E-14  5.99974E-15  2.80563E-14  2.75751E-15
  5.750E+01  2.31350E-01  5.96663E-14  5.88703E-15  2.77669E-14  2.73187E-15
  5.800E+01  2.35040E-01  5.84906E-14  5.77709E-15  2.74820E-14  2.70659E-15
  5.850E+01  2.38751E-01  5.73451E-14  5.66983E-15  2.72017E-14  2.68166E-15
  5.900E+01  2.42481E-01  5.62288E-14  5.56516E-15  2.69256E-14  2.65706E-15
  5.950E+01  2.46231E-01  5.51406E-14  5.46299E-15  2.66538E-14  2.63281E-15
  6.000E+01  2.50000E-01  5.40797E-14  5.36326E-15  2.63861E-14  2.60887E-15
  6.050E+01  2.53788E-01  5.30453E-14  5.26588E-15  2.61223E-14  2.58526E-15
  6.100E+01  2.57595E-01  5.20364E-14  5.17078E-15  2.58626E-14  2.56195E-15
  6.150E+01  2.61421E-01  5.10523E-14  5.07789E-15  2.56066E-14  2.53895E-15
  6.200E+01  2.65264E-01  5.00920E-14  4.98714E-15  2.53543E-14  2.51625E-15
  6.250E+01  2.69126E-01  4.91548E-14  4.89846E-15  2.51057E-14  2.49383E-15
  6.300E+01  2.73005E-01  4.82400E-14  4.81180E-15  2.48607E-14  2.47170E-15
  6.350E+01  2.76901E-01  4.73469E-14  4.72709E-15  2.46190E-14  2.44985E-15
  6.400E+01  2.80814E-01  4.64749E-14  4.64428E-15  2.43808E-14  2.42826E-15
  6.450E+01  2.84744E-01  4.56234E-14  4.56330E-15  2.41459E-14  2.40694E-15
  6.500E+01  2.88691E-01  4.47916E-14  4.48412E-15  2.39142E-14  2.38588E-15
  6.550E+01  2.92653E-01  4.39790E-14  4.40666E-15  2.36856E-14  2.36507E-15
  6.600E+01  2.96632E-01  4.31850E-14  4.33089E-15  2.34602E-14  2.34451E-15
  6.650E+01  3.00625E-01  4.24089E-14  4.25675E-15  2.32377E-14  2.32419E-15
  6.700E+01  3.04634E-01  4.16503E-14  4.18420E-15  2.30182E-14  2.30411E-15
  6.750E+01  3.08658E-01  4.09088E-14  4.11319E-15  2.28015E-14  2.28426E-15
  6.800E+01  3.12697E-01  4.01839E-14  4.04369E-15  2.25877E-14  2.26464E-15
  6.850E+01  3.16749E-01  3.94750E-14  3.97565E-15  2.23766E-14  2.24524E-15
  6.900E+01  3.20816E-01  3.87816E-14  3.90903E-15  2.21681E-14  2.22606E-15
  6.950E+01  3.24896E-01  3.81033E-14  3.84378E-15  2.19623E-14  2.20709E-15
  7.000E+01  3.28990E-01  3.74395E-14  3.77987E-15  2.17591E-14  2.18834E-15
  7.050E+01  3.33097E-01  3.67900E-14  3.71727E-15  2.15584E-14  2.16978E-15
  7.100E+01  3.37216E-01  3.61545E-14  3.65595E-15  2.13602E-14  2.15143E-15
  7.150E+01  3.41348E-01  3.55328E-14  3.59587E-15  2.11643E-14  2.13327E-15
  7.200E+01  3.45492E-01  3.49241E-14  3.53700E-15  2.09709E-14  2.11531E-15
  7.250E+01  3.49647E-01  3.43279E-14  3.47928E-15  2.07797E-14  2.09753E-15
  7.300E+01  3.53814E-01  3.37440E-14  3.42271E-15  2.05908E-14  2.07994E-15
  7.350E+01  3.57992E-01  3.31723E-14  3.36726E-15  2.04041E-14  2.06253E-15
  7.400E+01  3.62181E-01  3.26125E-14  3.31290E-15  2.02195E-14  2.04530E-15
  7.450E+01  3.66381E-01  3.20642E-14  3.25959E-15  2.00371E-14  2.02825E-15
  7.500E+01  3.70590E-01  3.15270E-14  3.20732E-15  1.98568E-14  2.01136E-15
  7.550E+01  3.74810E-01  3.10006E-14  3.15604E-15  1.96785E-14  1.99464E-15
  7.600E+01  3.79039E-01  3.04846E-14  3.10575E-15  1.95022E-14  1.97809E-15
  7.650E+01  3.83277E-01  2.99790E-14  3.05641E-15  1.93279E-14  1.96170E-15
  7.700E+01  3.87524E-01  2.94835E-14  3.00800E-15  1.91554E-14  1.94547E-15
  7.750E+01  3.91780E-01  2.89977E-14  2.96051E-15  1.89849E-14  1.92939E-15
  7.800E+01  3.96044E-01  2.85216E-14  2.91390E-15  1.88162E-14  1.91347E-15
  7.850E+01  4.00316E-01  2.80547E-14  2.86815E-15  1.86493E-14  1.89769E-15
  7.900E+01  4.04596E-01  2.75968E-14  2.82326E-15  1.84842E-14  1.88206E-15
  7.950E+01  4.08882E-01  2.71477E-14  2.77918E-15  1.83208E-14  1.86658E-15
  8.000E+01  4.13176E-01  2.67072E-14  2.73591E-15  1.81591E-14  1.85124E-15
  8.050E+01  4.17476E-01  2.62751E-14  2.69343E-15  1.79991E-14  1.83604E-15
  8.100E+01  4.21783E-01  2.58513E-14  2.65171E-15  1.78407E-14  1.82097E-15
  8.150E+01  4.26095E-01  2.54355E-14  2.61075E-15  1.76839E-14  1.80604E-15
  8.200E+01  4.30413E-01  2.50274E-14  2.57052E-15  1.75287E-14  1.79124E-15
  8.250E+01  4.34737E-01  2.46270E-14  2.53101E-15  1.73751E-14  1.77657E-15
  8.300E+01  4.39065E-01  2.42340E-14  2.49219E-15  1.72230E-14  1.76203E-15
  8.350E+01  4.43398E-01  2.38482E-14  2.45406E-15  1.70723E-14  1.74761E-15
  8.400E+01  4.47736E-01  2.34696E-14  2.41660E-15  1.69232E-14  1.73332E-15
  8.450E+01  4.52077E-01  2.30978E-14  2.37979E-15  1.67754E-14  1.71914E-15
  8.500E+01  4.56422E-01  2.27329E-14  2.34362E-15  1.66291E-14  1.70509E-15
  8.550E+01  4.60770E-01  2.23746E-14  2.30808E-15  1.64842E-14  1.69115E-15
  8.600E+01  4.65122E-01  2.20227E-14  2.27314E-15  1.63406E-14  1.67732E-15
  8.650E+01  4.69476E-01  2.16771E-14  2.23881E-15  1.61984E-14  1.66361E-15
  8.700E+01  4.73832E-01  2.13377E-14  2.20506E-15  1.60575E-14  1.65001E-15
  8.750E+01  4.78190E-01  2.10043E-14  2.17188E-15  1.59178E-14  1.63652E-15
  8.800E+01  4.82550E-01  2.06769E-14  2.13927E-15  1.57795E-14  1.62313E-15
  8.850E+01  4.86912E-01  2.03552E-14  2.10720E-15  1.56423E-14  1.60985E-15
  8.900E+01  4.91274E-01  2.00391E-14  2.07567E-15  1.55064E-14  1.59667E-15
  8.950E+01  4.95637E-01  1.97286E-14  2.04467E-15  1.53717E-14  1.58360E-15
  9.000E+01  5.00000E-01  1.94234E-14  2.01418E-15  1.52382E-14  1.57062E-15
  9.050E+01  5.04363E-01  1.91235E-14  1.98419E-15  1.51058E-14  1.55775E-15
  9.100E+01  5.08726E-01  1.88288E-14  1.95470E-15  1.49746E-14  1.54497E-15
  9.150E+01  5.13088E-01  1.85391E-14  1.92569E-15  1.48445E-14  1.53228E-15
  9.200E+01  5.17450E-01  1.82544E-14  1.89716E-15  1.47155E-14  1.51969E-15
  9.250E+01  5.21810E-01  1.79746E-14  1.86909E-15  1.45876E-14  1.50719E-15
  9.300E+01  5.26168E-01  1.76995E-14  1.84147E-15  1.44607E-14  1.49478E-15
  9.350E+01  5.30524E-01  1.74290E-14  1.81430E-15  1.43349E-14  1.48246E-15
  9.400E+01  5.34878E-01  1.71630E-14  1.78757E-15  1.42101E-14  1.47023E-15
  9.450E+01  5.39230E-01  1.69015E-14  1.76127E-15  1.40863E-14  1.45809E-15
  9.500E+01  5.43578E-01  1.66444E-14  1.73538E-15  1.39635E-14  1.44603E-15
  9.550E+01  5.47923E-01  1.63915E-14  1.70991E-15  1.38417E-14  1.43405E-15
  9.600E+01  5.52264E-01  1.61429E-14  1.68484E-15  1.37209E-14  1.42215E-15
  9.650E+01  5.56602E-01  1.58983E-14  1.66017E-15  1.36010E-14  1.41034E-15
  9.700E+01  5.60935E-01  1.56578E-14  1.63589E-15  1.34820E-14  1.39861E-15
  9.750E+01  5.65263E-01  1.54211E-14  1.61199E-15  1.33639E-14  1.38695E-15
  9.800E+01  5.69587E-01  1.51884E-14  1.58846E-15  1.32468E-14  1.37537E-15
  9.850E+01  5.73905E-01  1.49594E-14  1.56529E-15  1.31305E-14  1.36387E-15
  9.900E+01  5.78217E-01  1.47342E-14  1.54249E-15  1.30151E-14  1.35244E-15
  9.950E+01  5.82524E-01  1.45125E-14  1.52004E-15  1.29005E-14  1.34109E-15
  1.000E+02  5.86824E-01  1.42945E-14  1.49794E-15  1.27868E-14  1.32981E-15
  1.005E+02  5.91118E-01  1.40800E-14  1.47618E-15  1.26739E-14  1.31860E-15
  1.010E+02  5.95404E-01  1.38688E-14  1.45475E-15  1.25619E-14  1.30746E-15
  1.015E+02  5.99684E-01  1.36611E-14  1.43365E-15  1.24506E-14  1.29639E-15
  1.020E+02  6.03956E-01  1.34566E-14  1.41288E-15  1.23401E-14  1.28539E-15
  1.025E+02  6.08220E-01  1.32554E-14  1.39242E-15  1.22304E-14  1.27446E-15
  1.030E+02  6.12476E-01  1.30574E-14  1.37227E-15  1.21215E-14  1.26359E-15
  1.035E+02  6.16723E-01  1.28625E-14  1.35242E-15  1.20133E-14  1.25278E-15
  1.040E+02  6.20961E-01  1.26707E-14  1.33288E-15  1.19059E-14  1.24205E-15
  1.045E+02  6.25190E-01  1.24819E-14  1.31363E-15  1.17992E-14  1.23137E-15
  1.050E+02  6.29410E-01  1.22960E-14  1.29467E-15  1.16932E-14  1.22076E-15
  1.055E+02  6.33619E-01  1.21130E-14  1.27599E-15  1.15879E-14  1.21021E-15
  1.060E+02  6.37819E-01  1.19329E-14  1.25759E-15  1.14833E-14  1.19971E-15
  1.065E+02  6.42008E-01  1.17556E-14  1.23947E-15  1.13794E-14  1.18928E-15
  1.070E+02  6.46186E-01  1.15810E-14  1.22162E-15  1.12762E-14  1.17891E-15
  1.075E+02  6.50353E-01  1.14091E-14  1.20404E-15  1.11736E-14  1.16859E-15
  1.080E+02  6.54508E-01  1.12399E-14  1.18671E-15  1.10717E-14  1.15834E-15
  1.085E+02  6.58652E-01  1.10733E-14  1.16964E-15  1.09705E-14  1.14813E-15
  1.090E+02  6.62784E-01  1.09092E-14  1.15283E-15  1.08698E-14  1.13799E-15
  1.095E+02  6.66903E-01  1.07477E-14  1.13626E-15  1.07698E-14  1.12789E-15
  1.100E+02  6.71010E-01  1.05886E-14  1.11994E-15  1.06704E-14  1.11785E-15
  1.105E+02  6.75104E-01  1.04320E-14  1.10386E-15  1.05717E-14  1.10787E-15
  1.110E+02  6.79184E-01  1.02777E-14  1.08801E-15  1.04735E-14  1.09793E-15
  1.115E+02  6.83251E-01  1.01258E-14  1.07240E-15  1.03759E-14  1.08805E-15
  1.120E+02  6.87303E-01  9.97624E-15  1.05702E-15  1.02788E-14  1.07822E-15
  1.125E+02  6.91342E-01  9.82891E-15  1.04186E-15  1.01824E-14  1.06844E-15
  1.130E+02  6.95366E-01  9.68381E-15  1.02692E-15  1.00865E-14  1.05870E-15
  1.135E+02  6.99375E-01  9.54092E-15  1.01220E-15  9.99112E-15  1.04902E-15
  1.140E+02  7.03368E-01  9.40019E-15  9.97699E-16  9.89632E-15  1.03938E-15
  1.145E+02  7.07347E-01  9.26160E-15  9.83408E-16  9.80206E-15  1.02979E-15
  1.150E+02  7.11309E-01  9.12509E-15  9.69325E-16  9.70832E-15  1.02025E-15
  1.155E+02  7.15256E-01  8.99062E-15  9.55447E-16  9.61510E-15  1.01075E-15
  1.160E+02  7.19186E-01  8.85818E-15  9.41770E-16  9.52239E-15  1.00130E-15
  1.165E+02  7.23099E-01  8.72774E-15  9.28293E-16  9.43018E-15  9.91889E-16
  1.170E+02  7.26995E-01  8.59925E-15  9.15012E-16  9.33847E-15  9.82523E-16
  1.175E+02  7.30874E-01  8.47271E-15  9.01924E-16  9.24725E-15  9.73201E-16
  1.180E+02  7.34736E-01  8.34807E-15  8.89026E-16  9.15652E-15  9.63922E-16
  1.185E+02  7.38579E-01  8.22530E-15  8.76316E-16  9.06625E-15  9.54684E-16
  1.190E+02  7.42405E-01  8.10437E-15  8.63791E-16  8.97646E-15  9.45487E-16
  1.195E+02  7.46212E-01  7.98524E-15  8.51447E-16  8.88712E-15  9.36331E-16
  1.200E+02  7.50000E-01  7.86790E-15  8.39283E-16  8.79824E-15  9.27215E-16
  1.205E+02  7.53769E-01  7.75233E-15  8.27295E-16  8.70980E-15  9.18138E-16
  1.210E+02  7.57519E-01  7.63849E-15  8.15483E-16  8.62180E-15  9.09100E-16
  1.215E+02  7.61249E-01  7.52637E-15  8.03842E-16  8.53424E-15  9.00101E-16
  1.220E+02  7.64960E-01  7.41593E-15  7.92371E-16  8.44710E-15  8.91139E-16
  1.225E+02  7.68650E-01  7.30714E-15  7.81066E-16  8.36039E-15  8.82215E-16
  1.230E+02  7.72320E-01  7.19998E-15  7.69927E-16  8.27408E-15  8.73327E-16
  1.235E+02  7.75968E-01  7.09443E-15  7.58950E-16  8.18819E-15  8.64475E-16
  1.240E+02  7.79596E-01  6.99046E-15  7.48133E-16  8.10270E-15  8.55659E-16
  1.245E+02  7.83203E-01  6.88807E-15  7.37475E-16  8.01760E-15  8.46878E-16
  1.250E+02  7.86788E-01  6.78723E-15  7.26973E-16  7.93289E-15  8.38131E-16
  1.255E+02  7.90351E-01  6.68791E-15  7.16625E-16  7.84857E-15  8.29419E-16
  1.260E+02  7.93893E-01  6.59009E-15  7.06428E-16  7.76462E-15  8.20740E-16
  1.265E+02  7.97411E-01  6.49373E-15  6.96382E-16  7.68105E-15  8.12094E-16
  1.270E+02  8.00908E-01  6.39883E-15  6.86483E-16  7.59785E-15  8.03481E-16
  1.275E+02  8.04381E-01  6.30537E-15  6.76731E-16  7.51500E-15  7.94900E-16
  1.280E+02  8.07831E-01  6.21334E-15  6.67123E-16  7.43251E-15  7.86350E-16
  1.285E+02  8.11257E-01  6.12271E-15  6.57658E-16  7.35037E-15  7.77832E-16
  1.290E+02  8.14660E-01  6.03347E-15  6.48333E-16  7.26858E-15  7.69345E-16
  1.295E+02  8.18039E-01  5.94559E-15  6.39147E-16  7.18712E-15  7.60887E-16
  1.300E+02  8.21394E-01  5.85904E-15  6.30098E-16  7.10600E-15  7.52460E-16
  1.305E+02  8.24724E-01  5.77382E-15  6.21184E-16  7.02521E-15  7.44061E-16
  1.310E+02  8.28030E-01  5.68990E-15  6.12404E-16  6.94475E-15  7.35692E-16
  1.315E+02  8.31310E-01  5.60729E-15  6.03756E-16  6.86460E-15  7.27351E-16
  1.320E+02  8.34565E-01  5.52596E-15  5.95239E-16  6.78477E-15  7.19038E-16
  1.325E+02  8.37795E-01  5.44590E-15  5.86851E-16  6.70525E-15  7.10753E-16
  1.330E+02  8.40999E-01  5.36708E-15  5.78591E-16  6.62603E-15  7.02495E-16
  1.335E+02  8.44177E-01  5.28948E-15  5.70456E-16  6.54711E-15  6.94264E-16
  1.340E+02  8.47329E-01  5.21309E-15  5.62446E-16  6.46849E-15  6.86060E-16
  1.345E+02  8.50455E-01  5.13790E-15  5.54559E-16  6.39016E-15  6.77881E-16
  1.350E+02  8.53553E-01  5.06390E-15  5.46793E-16  6.31211E-15  6.69728E-16
  1.355E+02  8.56625E-01  4.99108E-15  5.39148E-16  6.23435E-15  6.61600E-16
  1.360E+02  8.59670E-01  4.91943E-15  5.31623E-16  6.15686E-15  6.53496E-16
  1.365E+02  8.62687E-01  4.84891E-15  5.24215E-16  6.07965E-15  6.45418E-16
  1.370E+02  8.65677E-01  4.77952E-15  5.16923E-16  6.00270E-15  6.37363E-16
  1.375E+02  8.68639E-01  4.71124E-15  5.09745E-16  5.92602E-15  6.29332E-16
  1.380E+02  8.71572E-01  4.64406E-15  5.02682E-16  5.84960E-15  6.21324E-16
  1.385E+02  8.74478E-01  4.57797E-15  4.95731E-16  5.77343E-15  6.13339E-16
  1.390E+02  8.77355E-01  4.51297E-15  4.88892E-16  5.69752E-15  6.05377E-16
  1.395E+02  8.80203E-01  4.44906E-15  4.82164E-16  5.62185E-15  5.97437E-16
  1.400E+02  8.83022E-01  4.38619E-15  4.75545E-16  5.54643E-15  5.89518E-16
  1.405E+02  8.85812E-01  4.32437E-15  4.69033E-16  5.47124E-15  5.81621E-16
  1.410E+02  8.88573E-01  4.26356E-15  4.62628E-16  5.39629E-15  5.73746E-16
  1.415E+02  8.91304E-01  4.20377E-15  4.56329E-16  5.32158E-15  5.65891E-16
  1.420E+02  8.94005E-01  4.14500E-15  4.50134E-16  5.24708E-15  5.58056E-16
  1.425E+02  8.96677E-01  4.08724E-15  4.44044E-16  5.17282E-15  5.50242E-16
  1.430E+02  8.99318E-01  4.03048E-15  4.38057E-16  5.09877E-15  5.42447E-16
  1.435E+02  9.01928E-01  3.97472E-15  4.32172E-16  5.02494E-15  5.34672E-16
  1.440E+02  9.04508E-01  3.91990E-15  4.26387E-16  4.95132E-15  5.26915E-16
  1.445E+02  9.07058E-01  3.86601E-15  4.20701E-16  4.87791E-15  5.19178E-16
  1.450E+02  9.09576E-01  3.81308E-15  4.15114E-16  4.80470E-15  5.11459E-16
  1.455E+02  9.12063E-01  3.76112E-15  4.09626E-16  4.73170E-15  5.03758E-16
  1.460E+02  9.14519E-01  3.71010E-15  4.04235E-16  4.65889E-15  4.96075E-16
  1.465E+02  9.16943E-01  3.66001E-15  3.98941E-16  4.58628E-15  4.88409E-16
  1.470E+02  9.19335E-01  3.61083E-15  3.93742E-16  4.51386E-15  4.80761E-16
  1.475E+02  9.21696E-01  3.56253E-15  3.88637E-16  4.44162E-15  4.73129E-16
  1.480E+02  9.24024E-01  3.51513E-15  3.83626E-16  4.36957E-15  4.65514E-16
  1.485E+02  9.26320E-01  3.46862E-15  3.78708E-16  4.29770E-15  4.57915E-16
  1.490E+02  9.28584E-01  3.42301E-15  3.73882E-16  4.22601E-15  4.50332E-16
  1.495E+02  9.30815E-01  3.37828E-15  3.69148E-16  4.15449E-15  4.42765E-16
  1.500E+02  9.33013E-01  3.33442E-15  3.64505E-16  4.08314E-15  4.35213E-16
  1.505E+02  9.35178E-01  3.29141E-15  3.59951E-16  4.01195E-15  4.27676E-16
  1.510E+02  9.37310E-01  3.24925E-15  3.55487E-16  3.94093E-15  4.20154E-16
  1.515E+02  9.39409E-01  3.20793E-15  3.51111E-16  3.87007E-15  4.12647E-16
  1.520E+02  9.41474E-01  3.16744E-15  3.46823E-16  3.79937E-15  4.05153E-16
  1.525E+02  9.43505E-01  3.12779E-15  3.42622E-16  3.72882E-15  3.97673E-16
  1.530E+02  9.45503E-01  3.08898E-15  3.38508E-16  3.65842E-15  3.90207E-16
  1.535E+02  9.47467E-01  3.05099E-15  3.34480E-16  3.58817E-15  3.82755E-16
  1.540E+02  9.49397E-01  3.01381E-15  3.30538E-16  3.51806E-15  3.75315E-16
  1.545E+02  9.51293E-01  2.97743E-15  3.26680E-16  3.44809E-15  3.67888E-16
  1.550E+02  9.53154E-01  2.94184E-15  3.22906E-16  3.37827E-15  3.60474E-16
  1.555E+02  9.54981E-01  2.90705E-15  3.19216E-16  3.30857E-15  3.53072E-16
  1.560E+02  9.56773E-01  2.87304E-15  3.15608E-16  3.23901E-15  3.45681E-16
  1.565E+02  9.58530E-01  2.83983E-15  3.12084E-16  3.16958E-15  3.38303E-16
  1.570E+02  9.60252E-01  2.80741E-15  3.08641E-16  3.10027E-15  3.30936E-16
  1.575E+02  9.61940E-01  2.77576E-15  3.05280E-16  3.03109E-15  3.23580E-16
  1.580E+02  9.63592E-01  2.74486E-15  3.02000E-16  2.96203E-15  3.16234E-16
  1.585E+02  9.65209E-01  2.71473E-15  2.98800E-16  2.89308E-15  3.08900E-16
  1.590E+02  9.66790E-01  2.68534E-15  2.95680E-16  2.82425E-15  3.01576E-16
