 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =   8, NELEC =   8,   projectile: electron
 #  Kinetic energy = 1.35973E+05 a.u. = 3.70000E+06 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
    43  9.17523E-06 -1.72789E+00 -1.72789E+00 -1.13106E-08  0.00000E+00  0.00000E+00  3.20411E+02
    44  9.52948E-06 -1.79326E+00 -1.79326E+00 -1.17483E-08  0.00000E+00  0.00000E+00  3.20385E+02
    45  9.89253E-06 -1.86010E+00 -1.86010E+00 -1.21971E-08  0.00000E+00  0.00000E+00  3.20358E+02
    46  1.02646E-05 -1.92843E+00 -1.92843E+00 -1.26573E-08  0.00000E+00  0.00000E+00  3.20333E+02
    47  1.06459E-05 -1.99827E+00 -1.99827E+00 -1.31292E-08  0.00000E+00  0.00000E+00  3.20308E+02
    48  1.10367E-05 -2.06963E+00 -2.06963E+00 -1.36131E-08  0.00000E+00  0.00000E+00  3.20284E+02
    49  1.14371E-05 -2.14255E+00 -2.14255E+00 -1.41093E-08  0.00000E+00  0.00000E+00  3.20260E+02
    50  1.18475E-05 -2.21704E+00 -2.21704E+00 -1.46182E-08  0.00000E+00  0.00000E+00  3.20237E+02
    51  1.22681E-05 -2.29311E+00 -2.29311E+00 -1.51401E-08  0.00000E+00  0.00000E+00  3.20215E+02
    52  1.26992E-05 -2.37079E+00 -2.37079E+00 -1.56753E-08  0.00000E+00  0.00000E+00  3.20193E+02
    53  1.31409E-05 -2.45009E+00 -2.45009E+00 -1.62243E-08  0.00000E+00  0.00000E+00  3.20172E+02
    54  1.35936E-05 -2.53102E+00 -2.53102E+00 -1.67875E-08  0.00000E+00  0.00000E+00  3.20153E+02
    55  1.40575E-05 -2.61360E+00 -2.61360E+00 -1.73652E-08  0.00000E+00  0.00000E+00  3.20134E+02
    56  1.45330E-05 -2.69783E+00 -2.69783E+00 -1.79578E-08  0.00000E+00  0.00000E+00  3.20116E+02
    57  1.50203E-05 -2.78373E+00 -2.78373E+00 -1.85658E-08  0.00000E+00  0.00000E+00  3.20099E+02
    58  1.55196E-05 -2.87129E+00 -2.87129E+00 -1.91897E-08  0.00000E+00  0.00000E+00  3.20082E+02
    59  1.60314E-05 -2.96053E+00 -2.96053E+00 -1.98298E-08  0.00000E+00  0.00000E+00  3.20067E+02
    60  1.65558E-05 -3.05143E+00 -3.05143E+00 -2.04866E-08  0.00000E+00  0.00000E+00  3.20053E+02
    61  1.70933E-05 -3.14401E+00 -3.14401E+00 -2.11607E-08  0.00000E+00  0.00000E+00  3.20040E+02
    62  1.76441E-05 -3.23824E+00 -3.23824E+00 -2.18526E-08  0.00000E+00  0.00000E+00  3.20028E+02
    63  1.82086E-05 -3.33413E+00 -3.33413E+00 -2.25627E-08  0.00000E+00  0.00000E+00  3.20016E+02
    64  1.87871E-05 -3.43165E+00 -3.43165E+00 -2.32916E-08  0.00000E+00  0.00000E+00  3.20006E+02
    65  1.93800E-05 -3.53078E+00 -3.53078E+00 -2.40400E-08  0.00000E+00  0.00000E+00  3.19997E+02
    66  1.99876E-05 -3.63150E+00 -3.63150E+00 -2.48083E-08  0.00000E+00  0.00000E+00  3.19988E+02
    67  2.06102E-05 -3.73378E+00 -3.73378E+00 -2.55971E-08  0.00000E+00  0.00000E+00  3.19980E+02
    68  2.12484E-05 -3.83758E+00 -3.83758E+00 -2.64072E-08  0.00000E+00  0.00000E+00  3.19973E+02
    69  2.19023E-05 -3.94286E+00 -3.94286E+00 -2.72391E-08  0.00000E+00  0.00000E+00  3.19967E+02
    70  2.25725E-05 -4.04957E+00 -4.04957E+00 -2.80936E-08  0.00000E+00  0.00000E+00  3.19961E+02
    71  2.32594E-05 -4.15765E+00 -4.15765E+00 -2.89712E-08  0.00000E+00  0.00000E+00  3.19955E+02
    72  2.39633E-05 -4.26704E+00 -4.26704E+00 -2.98728E-08  0.00000E+00  0.00000E+00  3.19949E+02
    73  2.46846E-05 -4.37766E+00 -4.37766E+00 -3.07992E-08  0.00000E+00  0.00000E+00  3.19944E+02
    74  2.54239E-05 -4.48944E+00 -4.48944E+00 -3.17510E-08  0.00000E+00  0.00000E+00  3.19938E+02
    75  2.61815E-05 -4.60226E+00 -4.60226E+00 -3.27291E-08  0.00000E+00  0.00000E+00  3.19932E+02
    76  2.69580E-05 -4.71605E+00 -4.71605E+00 -3.37343E-08  0.00000E+00  0.00000E+00  3.19926E+02
    77  2.77537E-05 -4.83067E+00 -4.83067E+00 -3.47676E-08  0.00000E+00  0.00000E+00  3.19919E+02
    78  2.85691E-05 -4.94601E+00 -4.94601E+00 -3.58300E-08  0.00000E+00  0.00000E+00  3.19912E+02
    79  2.94048E-05 -5.06193E+00 -5.06193E+00 -3.69223E-08  0.00000E+00  0.00000E+00  3.19905E+02
    80  3.02613E-05 -5.17828E+00 -5.17828E+00 -3.80456E-08  0.00000E+00  0.00000E+00  3.19897E+02
    81  3.11390E-05 -5.29489E+00 -5.29489E+00 -3.92010E-08  0.00000E+00  0.00000E+00  3.19889E+02
    82  3.20385E-05 -5.41160E+00 -5.41160E+00 -4.03895E-08  0.00000E+00  0.00000E+00  3.19880E+02
    83  3.29603E-05 -5.52821E+00 -5.52821E+00 -4.16124E-08  0.00000E+00  0.00000E+00  3.19871E+02
    84  3.39050E-05 -5.64452E+00 -5.64452E+00 -4.28708E-08  0.00000E+00  0.00000E+00  3.19862E+02
    85  3.48732E-05 -5.76031E+00 -5.76031E+00 -4.41659E-08  0.00000E+00  0.00000E+00  3.19852E+02
    86  3.58654E-05 -5.87536E+00 -5.87536E+00 -4.54991E-08  0.00000E+00  0.00000E+00  3.19842E+02
    87  3.68822E-05 -5.98943E+00 -5.98943E+00 -4.68717E-08  0.00000E+00  0.00000E+00  3.19831E+02
