 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  2.075E+01  3.24324E-02  2.81218E-12  1.42419E-12  4.51305E-13  2.28361E-13
  2.100E+01  3.32098E-02  2.74331E-12  1.39280E-12  4.45641E-13  2.26057E-13
  2.125E+01  3.39961E-02  2.67688E-12  1.36243E-12  4.40111E-13  2.23800E-13
  2.150E+01  3.47912E-02  2.61278E-12  1.33305E-12  4.34710E-13  2.21589E-13
  2.175E+01  3.55952E-02  2.55091E-12  1.30461E-12  4.29434E-13  2.19422E-13
  2.200E+01  3.64081E-02  2.49116E-12  1.27707E-12  4.24278E-13  2.17299E-13
  2.225E+01  3.72297E-02  2.43343E-12  1.25039E-12  4.19240E-13  2.15217E-13
  2.250E+01  3.80602E-02  2.37763E-12  1.22454E-12  4.14313E-13  2.13175E-13
  2.275E+01  3.88995E-02  2.32369E-12  1.19948E-12  4.09496E-13  2.11172E-13
  2.300E+01  3.97476E-02  2.27152E-12  1.17518E-12  4.04783E-13  2.09208E-13
  2.325E+01  4.06044E-02  2.22104E-12  1.15162E-12  4.00173E-13  2.07280E-13
  2.350E+01  4.14700E-02  2.17218E-12  1.12875E-12  3.95660E-13  2.05388E-13
  2.375E+01  4.23443E-02  2.12487E-12  1.10655E-12  3.91244E-13  2.03531E-13
  2.400E+01  4.32273E-02  2.07906E-12  1.08500E-12  3.86919E-13  2.01707E-13
  2.425E+01  4.41190E-02  2.03466E-12  1.06407E-12  3.82684E-13  1.99917E-13
  2.450E+01  4.50194E-02  1.99164E-12  1.04374E-12  3.78536E-13  1.98158E-13
  2.475E+01  4.59284E-02  1.94992E-12  1.02398E-12  3.74472E-13  1.96430E-13
  2.500E+01  4.68461E-02  1.90947E-12  1.00477E-12  3.70489E-13  1.94732E-13
  2.550E+01  4.87074E-02  1.83215E-12  9.67927E-13  3.62758E-13  1.91423E-13
  2.600E+01  5.06030E-02  1.75929E-12  9.33059E-13  3.55326E-13  1.88226E-13
  2.650E+01  5.25328E-02  1.69057E-12  9.00024E-13  3.48174E-13  1.85133E-13
  2.700E+01  5.44967E-02  1.62567E-12  8.68695E-13  3.41287E-13  1.82140E-13
  2.750E+01  5.64946E-02  1.56432E-12  8.38953E-13  3.34650E-13  1.79242E-13
  2.800E+01  5.85262E-02  1.50627E-12  8.10692E-13  3.28250E-13  1.76433E-13
  2.850E+01  6.05914E-02  1.45128E-12  7.83815E-13  3.22075E-13  1.73710E-13
  2.900E+01  6.26901E-02  1.39915E-12  7.58232E-13  3.16112E-13  1.71069E-13
  2.950E+01  6.48222E-02  1.34967E-12  7.33859E-13  3.10351E-13  1.68506E-13
  3.000E+01  6.69873E-02  1.30268E-12  7.10621E-13  3.04781E-13  1.66016E-13
  3.050E+01  6.91854E-02  1.25800E-12  6.88447E-13  2.99393E-13  1.63597E-13
  3.100E+01  7.14163E-02  1.21550E-12  6.67272E-13  2.94178E-13  1.61246E-13
  3.150E+01  7.36799E-02  1.17503E-12  6.47037E-13  2.89127E-13  1.58959E-13
  3.200E+01  7.59760E-02  1.13646E-12  6.27686E-13  2.84234E-13  1.56734E-13
  3.250E+01  7.83043E-02  1.09968E-12  6.09168E-13  2.79489E-13  1.54568E-13
  3.300E+01  8.06647E-02  1.06458E-12  5.91436E-13  2.74888E-13  1.52459E-13
  3.350E+01  8.30571E-02  1.03106E-12  5.74443E-13  2.70423E-13  1.50404E-13
  3.400E+01  8.54812E-02  9.99023E-13  5.58151E-13  2.66088E-13  1.48401E-13
  3.450E+01  8.79369E-02  9.68386E-13  5.42520E-13  2.61877E-13  1.46448E-13
  3.500E+01  9.04240E-02  9.39071E-13  5.27514E-13  2.57785E-13  1.44543E-13
  3.550E+01  9.29422E-02  9.10999E-13  5.13100E-13  2.53808E-13  1.42684E-13
  3.600E+01  9.54915E-02  8.84107E-13  4.99248E-13  2.49939E-13  1.40869E-13
  3.650E+01  9.80716E-02  8.58323E-13  4.85927E-13  2.46175E-13  1.39097E-13
  3.700E+01  1.00682E-01  8.33593E-13  4.73112E-13  2.42511E-13  1.37366E-13
  3.750E+01  1.03323E-01  8.09856E-13  4.60775E-13  2.38943E-13  1.35674E-13
  3.800E+01  1.05995E-01  7.87062E-13  4.48894E-13  2.35468E-13  1.34020E-13
  3.850E+01  1.08696E-01  7.65161E-13  4.37446E-13  2.32082E-13  1.32403E-13
  3.900E+01  1.11427E-01  7.44108E-13  4.26410E-13  2.28780E-13  1.30822E-13
  3.950E+01  1.14188E-01  7.23861E-13  4.15767E-13  2.25561E-13  1.29274E-13
  4.000E+01  1.16978E-01  7.04378E-13  4.05497E-13  2.22421E-13  1.27759E-13
  4.050E+01  1.19797E-01  6.85621E-13  3.95583E-13  2.19356E-13  1.26276E-13
  4.100E+01  1.22645E-01  6.67555E-13  3.86009E-13  2.16365E-13  1.24824E-13
  4.150E+01  1.25522E-01  6.50147E-13  3.76759E-13  2.13444E-13  1.23401E-13
  4.200E+01  1.28428E-01  6.33364E-13  3.67818E-13  2.10591E-13  1.22007E-13
  4.250E+01  1.31361E-01  6.17179E-13  3.59174E-13  2.07804E-13  1.20640E-13
  4.300E+01  1.34323E-01  6.01563E-13  3.50812E-13  2.05079E-13  1.19301E-13
  4.350E+01  1.37313E-01  5.86490E-13  3.42721E-13  2.02416E-13  1.17987E-13
  4.400E+01  1.40330E-01  5.71935E-13  3.34888E-13  1.99811E-13  1.16699E-13
  4.450E+01  1.43375E-01  5.57873E-13  3.27303E-13  1.97263E-13  1.15434E-13
  4.500E+01  1.46447E-01  5.44284E-13  3.19956E-13  1.94771E-13  1.14194E-13
  4.550E+01  1.49545E-01  5.31147E-13  3.12835E-13  1.92331E-13  1.12976E-13
  4.600E+01  1.52671E-01  5.18443E-13  3.05933E-13  1.89942E-13  1.11780E-13
  4.650E+01  1.55823E-01  5.06152E-13  2.99240E-13  1.87603E-13  1.10606E-13
  4.700E+01  1.59001E-01  4.94257E-13  2.92748E-13  1.85312E-13  1.09453E-13
  4.750E+01  1.62205E-01  4.82741E-13  2.86448E-13  1.83068E-13  1.08319E-13
  4.800E+01  1.65435E-01  4.71588E-13  2.80334E-13  1.80869E-13  1.07206E-13
  4.850E+01  1.68690E-01  4.60782E-13  2.74397E-13  1.78713E-13  1.06111E-13
  4.900E+01  1.71970E-01  4.50311E-13  2.68631E-13  1.76600E-13  1.05035E-13
  4.950E+01  1.75276E-01  4.40160E-13  2.63029E-13  1.74527E-13  1.03977E-13
  5.000E+01  1.78606E-01  4.30318E-13  2.57586E-13  1.72494E-13  1.02937E-13
  5.050E+01  1.81961E-01  4.20771E-13  2.52295E-13  1.70500E-13  1.01913E-13
  5.100E+01  1.85340E-01  4.11507E-13  2.47150E-13  1.68543E-13  1.00906E-13
  5.150E+01  1.88743E-01  4.02516E-13  2.42147E-13  1.66622E-13  9.99153E-14
  5.200E+01  1.92169E-01  3.93787E-13  2.37279E-13  1.64737E-13  9.89400E-14
  5.250E+01  1.95619E-01  3.85310E-13  2.32542E-13  1.62886E-13  9.79799E-14
  5.300E+01  1.99092E-01  3.77075E-13  2.27932E-13  1.61067E-13  9.70346E-14
  5.350E+01  2.02589E-01  3.69075E-13  2.23444E-13  1.59281E-13  9.61038E-14
  5.400E+01  2.06107E-01  3.61300E-13  2.19074E-13  1.57527E-13  9.51870E-14
  5.450E+01  2.09649E-01  3.53741E-13  2.14816E-13  1.55803E-13  9.42839E-14
  5.500E+01  2.13212E-01  3.46390E-13  2.10669E-13  1.54108E-13  9.33941E-14
  5.550E+01  2.16797E-01  3.39241E-13  2.06627E-13  1.52443E-13  9.25173E-14
  5.600E+01  2.20404E-01  3.32285E-13  2.02688E-13  1.50805E-13  9.16532E-14
  5.650E+01  2.24032E-01  3.25516E-13  1.98847E-13  1.49195E-13  9.08014E-14
  5.700E+01  2.27680E-01  3.18928E-13  1.95102E-13  1.47611E-13  8.99617E-14
  5.750E+01  2.31350E-01  3.12515E-13  1.91449E-13  1.46053E-13  8.91337E-14
  5.800E+01  2.35040E-01  3.06270E-13  1.87886E-13  1.44520E-13  8.83172E-14
  5.850E+01  2.38751E-01  3.00187E-13  1.84409E-13  1.43012E-13  8.75119E-14
  5.900E+01  2.42481E-01  2.94260E-13  1.81016E-13  1.41527E-13  8.67174E-14
  5.950E+01  2.46231E-01  2.88485E-13  1.77703E-13  1.40066E-13  8.59337E-14
  6.000E+01  2.50000E-01  2.82856E-13  1.74469E-13  1.38627E-13  8.51603E-14
  6.050E+01  2.53788E-01  2.77370E-13  1.71311E-13  1.37210E-13  8.43972E-14
  6.100E+01  2.57595E-01  2.72020E-13  1.68227E-13  1.35815E-13  8.36439E-14
  6.150E+01  2.61421E-01  2.66804E-13  1.65214E-13  1.34441E-13  8.29003E-14
  6.200E+01  2.65264E-01  2.61715E-13  1.62271E-13  1.33088E-13  8.21662E-14
  6.250E+01  2.69126E-01  2.56750E-13  1.59394E-13  1.31754E-13  8.14414E-14
  6.300E+01  2.73005E-01  2.51905E-13  1.56582E-13  1.30440E-13  8.07256E-14
  6.350E+01  2.76901E-01  2.47177E-13  1.53833E-13  1.29145E-13  8.00187E-14
  6.400E+01  2.80814E-01  2.42561E-13  1.51146E-13  1.27869E-13  7.93204E-14
  6.450E+01  2.84744E-01  2.38056E-13  1.48518E-13  1.26610E-13  7.86306E-14
  6.500E+01  2.88691E-01  2.33656E-13  1.45948E-13  1.25369E-13  7.79491E-14
  6.550E+01  2.92653E-01  2.29358E-13  1.43434E-13  1.24146E-13  7.72756E-14
  6.600E+01  2.96632E-01  2.25160E-13  1.40974E-13  1.22939E-13  7.66101E-14
  6.650E+01  3.00625E-01  2.21058E-13  1.38567E-13  1.21749E-13  7.59523E-14
  6.700E+01  3.04634E-01  2.17050E-13  1.36211E-13  1.20575E-13  7.53022E-14
  6.750E+01  3.08658E-01  2.13133E-13  1.33906E-13  1.19417E-13  7.46594E-14
  6.800E+01  3.12697E-01  2.09304E-13  1.31648E-13  1.18274E-13  7.40239E-14
  6.850E+01  3.16749E-01  2.05561E-13  1.29439E-13  1.17147E-13  7.33956E-14
  6.900E+01  3.20816E-01  2.01902E-13  1.27275E-13  1.16034E-13  7.27742E-14
  6.950E+01  3.24896E-01  1.98322E-13  1.25155E-13  1.14935E-13  7.21596E-14
  7.000E+01  3.28990E-01  1.94820E-13  1.23079E-13  1.13850E-13  7.15517E-14
  7.050E+01  3.33097E-01  1.91395E-13  1.21045E-13  1.12780E-13  7.09504E-14
  7.100E+01  3.37216E-01  1.88044E-13  1.19053E-13  1.11722E-13  7.03555E-14
  7.150E+01  3.41348E-01  1.84766E-13  1.17100E-13  1.10678E-13  6.97669E-14
  7.200E+01  3.45492E-01  1.81559E-13  1.15187E-13  1.09647E-13  6.91845E-14
  7.250E+01  3.49647E-01  1.78417E-13  1.13311E-13  1.08628E-13  6.86081E-14
  7.300E+01  3.53814E-01  1.75341E-13  1.11472E-13  1.07622E-13  6.80376E-14
  7.350E+01  3.57992E-01  1.72331E-13  1.09670E-13  1.06628E-13  6.74730E-14
  7.400E+01  3.62181E-01  1.69384E-13  1.07902E-13  1.05645E-13  6.69140E-14
  7.450E+01  3.66381E-01  1.66498E-13  1.06169E-13  1.04675E-13  6.63607E-14
  7.500E+01  3.70590E-01  1.63671E-13  1.04469E-13  1.03715E-13  6.58128E-14
  7.550E+01  3.74810E-01  1.60901E-13  1.02802E-13  1.02767E-13  6.52703E-14
  7.600E+01  3.79039E-01  1.58188E-13  1.01166E-13  1.01829E-13  6.47330E-14
  7.650E+01  3.83277E-01  1.55529E-13  9.95617E-14  1.00903E-13  6.42010E-14
  7.700E+01  3.87524E-01  1.52924E-13  9.79872E-14  9.99865E-14  6.36740E-14
  7.750E+01  3.91780E-01  1.50371E-13  9.64422E-14  9.90805E-14  6.31520E-14
  7.800E+01  3.96044E-01  1.47868E-13  9.49259E-14  9.81846E-14  6.26349E-14
  7.850E+01  4.00316E-01  1.45416E-13  9.34377E-14  9.72985E-14  6.21226E-14
  7.900E+01  4.04596E-01  1.43011E-13  9.19768E-14  9.64220E-14  6.16150E-14
  7.950E+01  4.08882E-01  1.40652E-13  9.05426E-14  9.55551E-14  6.11120E-14
  8.000E+01  4.13176E-01  1.38340E-13  8.91344E-14  9.46974E-14  6.06136E-14
  8.050E+01  4.17476E-01  1.36072E-13  8.77518E-14  9.38488E-14  6.01196E-14
  8.100E+01  4.21783E-01  1.33848E-13  8.63941E-14  9.30092E-14  5.96300E-14
  8.150E+01  4.26095E-01  1.31666E-13  8.50607E-14  9.21783E-14  5.91447E-14
  8.200E+01  4.30413E-01  1.29526E-13  8.37511E-14  9.13561E-14  5.86637E-14
  8.250E+01  4.34737E-01  1.27426E-13  8.24647E-14  9.05422E-14  5.81867E-14
  8.300E+01  4.39065E-01  1.25366E-13  8.12009E-14  8.97366E-14  5.77139E-14
  8.350E+01  4.43398E-01  1.23343E-13  7.99593E-14  8.89392E-14  5.72451E-14
  8.400E+01  4.47736E-01  1.21359E-13  7.87394E-14  8.81497E-14  5.67802E-14
  8.450E+01  4.52077E-01  1.19411E-13  7.75407E-14  8.73680E-14  5.63192E-14
  8.500E+01  4.56422E-01  1.17500E-13  7.63628E-14  8.65941E-14  5.58619E-14
  8.550E+01  4.60770E-01  1.15623E-13  7.52051E-14  8.58276E-14  5.54085E-14
  8.600E+01  4.65122E-01  1.13781E-13  7.40673E-14  8.50686E-14  5.49586E-14
  8.650E+01  4.69476E-01  1.11971E-13  7.29488E-14  8.43168E-14  5.45124E-14
  8.700E+01  4.73832E-01  1.10195E-13  7.18493E-14  8.35721E-14  5.40698E-14
  8.750E+01  4.78190E-01  1.08450E-13  7.07684E-14  8.28345E-14  5.36306E-14
  8.800E+01  4.82550E-01  1.06737E-13  6.97057E-14  8.21037E-14  5.31949E-14
  8.850E+01  4.86912E-01  1.05054E-13  6.86608E-14  8.13797E-14  5.27625E-14
  8.900E+01  4.91274E-01  1.03401E-13  6.76333E-14  8.06623E-14  5.23335E-14
  8.950E+01  4.95637E-01  1.01777E-13  6.66229E-14  7.99515E-14  5.19077E-14
  9.000E+01  5.00000E-01  1.00182E-13  6.56291E-14  7.92470E-14  5.14851E-14
  9.050E+01  5.04363E-01  9.86146E-14  6.46518E-14  7.85488E-14  5.10657E-14
  9.100E+01  5.08726E-01  9.70744E-14  6.36904E-14  7.78569E-14  5.06494E-14
  9.150E+01  5.13088E-01  9.55609E-14  6.27448E-14  7.71710E-14  5.02361E-14
  9.200E+01  5.17450E-01  9.40737E-14  6.18145E-14  7.64910E-14  4.98258E-14
  9.250E+01  5.21810E-01  9.26121E-14  6.08993E-14  7.58170E-14  4.94185E-14
  9.300E+01  5.26168E-01  9.11755E-14  5.99989E-14  7.51487E-14  4.90141E-14
  9.350E+01  5.30524E-01  8.97633E-14  5.91130E-14  7.44861E-14  4.86126E-14
  9.400E+01  5.34878E-01  8.83751E-14  5.82412E-14  7.38290E-14  4.82139E-14
  9.450E+01  5.39230E-01  8.70104E-14  5.73834E-14  7.31775E-14  4.78179E-14
  9.500E+01  5.43578E-01  8.56687E-14  5.65391E-14  7.25313E-14  4.74247E-14
  9.550E+01  5.47923E-01  8.43496E-14  5.57083E-14  7.18904E-14  4.70342E-14
  9.600E+01  5.52264E-01  8.30525E-14  5.48906E-14  7.12547E-14  4.66463E-14
  9.650E+01  5.56602E-01  8.17772E-14  5.40858E-14  7.06242E-14  4.62610E-14
  9.700E+01  5.60935E-01  8.05229E-14  5.32936E-14  6.99987E-14  4.58782E-14
  9.750E+01  5.65263E-01  7.92894E-14  5.25137E-14  6.93781E-14  4.54980E-14
  9.800E+01  5.69587E-01  7.80762E-14  5.17460E-14  6.87624E-14  4.51203E-14
  9.850E+01  5.73905E-01  7.68829E-14  5.09902E-14  6.81515E-14  4.47450E-14
  9.900E+01  5.78217E-01  7.57092E-14  5.02461E-14  6.75454E-14  4.43721E-14
  9.950E+01  5.82524E-01  7.45547E-14  4.95135E-14  6.69438E-14  4.40015E-14
  1.000E+02  5.86824E-01  7.34190E-14  4.87922E-14  6.63468E-14  4.36333E-14
  1.005E+02  5.91118E-01  7.23017E-14  4.80819E-14  6.57543E-14  4.32674E-14
  1.010E+02  5.95404E-01  7.12025E-14  4.73825E-14  6.51662E-14  4.29038E-14
  1.015E+02  5.99684E-01  7.01209E-14  4.66938E-14  6.45825E-14  4.25424E-14
  1.020E+02  6.03956E-01  6.90567E-14  4.60155E-14  6.40030E-14  4.21831E-14
  1.025E+02  6.08220E-01  6.80096E-14  4.53475E-14  6.34278E-14  4.18261E-14
  1.030E+02  6.12476E-01  6.69792E-14  4.46897E-14  6.28567E-14  4.14711E-14
  1.035E+02  6.16723E-01  6.59653E-14  4.40417E-14  6.22896E-14  4.11183E-14
  1.040E+02  6.20961E-01  6.49675E-14  4.34036E-14  6.17266E-14  4.07675E-14
  1.045E+02  6.25190E-01  6.39854E-14  4.27750E-14  6.11675E-14  4.04187E-14
  1.050E+02  6.29410E-01  6.30189E-14  4.21558E-14  6.06123E-14  4.00720E-14
  1.055E+02  6.33619E-01  6.20675E-14  4.15458E-14  6.00609E-14  3.97272E-14
  1.060E+02  6.37819E-01  6.11312E-14  4.09450E-14  5.95133E-14  3.93843E-14
  1.065E+02  6.42008E-01  6.02095E-14  4.03531E-14  5.89693E-14  3.90434E-14
  1.070E+02  6.46186E-01  5.93023E-14  3.97700E-14  5.84291E-14  3.87044E-14
  1.075E+02  6.50353E-01  5.84093E-14  3.91956E-14  5.78924E-14  3.83672E-14
  1.080E+02  6.54508E-01  5.75302E-14  3.86296E-14  5.73592E-14  3.80318E-14
  1.085E+02  6.58652E-01  5.66646E-14  3.80720E-14  5.68295E-14  3.76982E-14
  1.090E+02  6.62784E-01  5.58125E-14  3.75226E-14  5.63033E-14  3.73665E-14
  1.095E+02  6.66903E-01  5.49736E-14  3.69813E-14  5.57804E-14  3.70364E-14
  1.100E+02  6.71010E-01  5.41477E-14  3.64480E-14  5.52608E-14  3.67081E-14
  1.105E+02  6.75104E-01  5.33346E-14  3.59225E-14  5.47445E-14  3.63815E-14
  1.110E+02  6.79184E-01  5.25340E-14  3.54047E-14  5.42314E-14  3.60566E-14
  1.115E+02  6.83251E-01  5.17457E-14  3.48945E-14  5.37215E-14  3.57333E-14
  1.120E+02  6.87303E-01  5.09694E-14  3.43917E-14  5.32147E-14  3.54116E-14
  1.125E+02  6.91342E-01  5.02050E-14  3.38963E-14  5.27110E-14  3.50916E-14
  1.130E+02  6.95366E-01  4.94523E-14  3.34080E-14  5.22103E-14  3.47731E-14
  1.135E+02  6.99375E-01  4.87111E-14  3.29269E-14  5.17126E-14  3.44562E-14
  1.140E+02  7.03368E-01  4.79813E-14  3.24528E-14  5.12178E-14  3.41408E-14
  1.145E+02  7.07347E-01  4.72626E-14  3.19856E-14  5.07259E-14  3.38269E-14
  1.150E+02  7.11309E-01  4.65549E-14  3.15252E-14  5.02369E-14  3.35145E-14
  1.155E+02  7.15256E-01  4.58578E-14  3.10715E-14  4.97506E-14  3.32036E-14
  1.160E+02  7.19186E-01  4.51714E-14  3.06243E-14  4.92671E-14  3.28941E-14
  1.165E+02  7.23099E-01  4.44953E-14  3.01837E-14  4.87864E-14  3.25861E-14
  1.170E+02  7.26995E-01  4.38295E-14  2.97494E-14  4.83083E-14  3.22794E-14
  1.175E+02  7.30874E-01  4.31739E-14  2.93214E-14  4.78328E-14  3.19742E-14
  1.180E+02  7.34736E-01  4.25282E-14  2.88996E-14  4.73600E-14  3.16703E-14
  1.185E+02  7.38579E-01  4.18923E-14  2.84839E-14  4.68897E-14  3.13677E-14
  1.190E+02  7.42405E-01  4.12659E-14  2.80743E-14  4.64219E-14  3.10665E-14
  1.195E+02  7.46212E-01  4.06490E-14  2.76706E-14  4.59566E-14  3.07666E-14
  1.200E+02  7.50000E-01  4.00415E-14  2.72727E-14  4.54937E-14  3.04679E-14
  1.205E+02  7.53769E-01  3.94431E-14  2.68806E-14  4.50333E-14  3.01706E-14
  1.210E+02  7.57519E-01  3.88538E-14  2.64942E-14  4.45752E-14  2.98745E-14
  1.215E+02  7.61249E-01  3.82735E-14  2.61134E-14  4.41194E-14  2.95796E-14
  1.220E+02  7.64960E-01  3.77019E-14  2.57381E-14  4.36660E-14  2.92859E-14
  1.225E+02  7.68650E-01  3.71390E-14  2.53683E-14  4.32148E-14  2.89934E-14
  1.230E+02  7.72320E-01  3.65846E-14  2.50038E-14  4.27659E-14  2.87021E-14
  1.235E+02  7.75968E-01  3.60385E-14  2.46446E-14  4.23191E-14  2.84120E-14
  1.240E+02  7.79596E-01  3.55007E-14  2.42907E-14  4.18745E-14  2.81230E-14
  1.245E+02  7.83203E-01  3.49711E-14  2.39419E-14  4.14321E-14  2.78352E-14
  1.250E+02  7.86788E-01  3.44496E-14  2.35983E-14  4.09917E-14  2.75484E-14
  1.255E+02  7.90351E-01  3.39360E-14  2.32597E-14  4.05534E-14  2.72628E-14
  1.260E+02  7.93893E-01  3.34302E-14  2.29260E-14  4.01172E-14  2.69782E-14
  1.265E+02  7.97411E-01  3.29321E-14  2.25972E-14  3.96829E-14  2.66947E-14
  1.270E+02  8.00908E-01  3.24415E-14  2.22732E-14  3.92507E-14  2.64123E-14
  1.275E+02  8.04381E-01  3.19585E-14  2.19540E-14  3.88203E-14  2.61308E-14
  1.280E+02  8.07831E-01  3.14828E-14  2.16395E-14  3.83919E-14  2.58504E-14
  1.285E+02  8.11257E-01  3.10145E-14  2.13297E-14  3.79654E-14  2.55710E-14
  1.290E+02  8.14660E-01  3.05534E-14  2.10245E-14  3.75407E-14  2.52926E-14
  1.295E+02  8.18039E-01  3.00994E-14  2.07238E-14  3.71179E-14  2.50152E-14
  1.300E+02  8.21394E-01  2.96523E-14  2.04275E-14  3.66968E-14  2.47387E-14
  1.305E+02  8.24724E-01  2.92121E-14  2.01357E-14  3.62776E-14  2.44632E-14
  1.310E+02  8.28030E-01  2.87787E-14  1.98482E-14  3.58600E-14  2.41886E-14
  1.315E+02  8.31310E-01  2.83520E-14  1.95651E-14  3.54442E-14  2.39149E-14
  1.320E+02  8.34565E-01  2.79321E-14  1.92863E-14  3.50301E-14  2.36421E-14
  1.325E+02  8.37795E-01  2.75187E-14  1.90116E-14  3.46177E-14  2.33702E-14
  1.330E+02  8.40999E-01  2.71118E-14  1.87411E-14  3.42069E-14  2.30992E-14
  1.335E+02  8.44177E-01  2.67112E-14  1.84748E-14  3.37977E-14  2.28290E-14
  1.340E+02  8.47329E-01  2.63169E-14  1.82125E-14  3.33901E-14  2.25597E-14
  1.345E+02  8.50455E-01  2.59288E-14  1.79542E-14  3.29840E-14  2.22913E-14
  1.350E+02  8.53553E-01  2.55470E-14  1.76999E-14  3.25795E-14  2.20236E-14
  1.355E+02  8.56625E-01  2.51712E-14  1.74495E-14  3.21766E-14  2.17568E-14
  1.360E+02  8.59670E-01  2.48015E-14  1.72030E-14  3.17751E-14  2.14908E-14
  1.365E+02  8.62687E-01  2.44377E-14  1.69604E-14  3.13750E-14  2.12255E-14
  1.370E+02  8.65677E-01  2.40797E-14  1.67215E-14  3.09764E-14  2.09610E-14
  1.375E+02  8.68639E-01  2.37275E-14  1.64865E-14  3.05793E-14  2.06973E-14
  1.380E+02  8.71572E-01  2.33809E-14  1.62551E-14  3.01835E-14  2.04344E-14
  1.385E+02  8.74478E-01  2.30401E-14  1.60274E-14  2.97891E-14  2.01721E-14
  1.390E+02  8.77355E-01  2.27049E-14  1.58034E-14  2.93961E-14  1.99107E-14
  1.395E+02  8.80203E-01  2.23753E-14  1.55830E-14  2.90044E-14  1.96499E-14
  1.400E+02  8.83022E-01  2.20512E-14  1.53661E-14  2.86140E-14  1.93898E-14
  1.405E+02  8.85812E-01  2.17325E-14  1.51528E-14  2.82248E-14  1.91304E-14
  1.410E+02  8.88573E-01  2.14190E-14  1.49430E-14  2.78370E-14  1.88717E-14
  1.415E+02  8.91304E-01  2.11108E-14  1.47366E-14  2.74504E-14  1.86137E-14
  1.420E+02  8.94005E-01  2.08079E-14  1.45337E-14  2.70650E-14  1.83563E-14
  1.425E+02  8.96677E-01  2.05102E-14  1.43341E-14  2.66808E-14  1.80995E-14
  1.430E+02  8.99318E-01  2.02177E-14  1.41379E-14  2.62978E-14  1.78435E-14
  1.435E+02  9.01928E-01  1.99303E-14  1.39451E-14  2.59160E-14  1.75880E-14
  1.440E+02  9.04508E-01  1.96479E-14  1.37556E-14  2.55353E-14  1.73331E-14
  1.445E+02  9.07058E-01  1.93702E-14  1.35692E-14  2.51557E-14  1.70789E-14
  1.450E+02  9.09576E-01  1.90975E-14  1.33862E-14  2.47772E-14  1.68252E-14
  1.455E+02  9.12063E-01  1.88298E-14  1.32063E-14  2.43998E-14  1.65721E-14
  1.460E+02  9.14519E-01  1.85670E-14  1.30297E-14  2.40234E-14  1.63196E-14
  1.465E+02  9.16943E-01  1.83090E-14  1.28562E-14  2.36482E-14  1.60677E-14
  1.470E+02  9.19335E-01  1.80557E-14  1.26858E-14  2.32739E-14  1.58163E-14
  1.475E+02  9.21696E-01  1.78070E-14  1.25185E-14  2.29006E-14  1.55655E-14
  1.480E+02  9.24024E-01  1.75629E-14  1.23542E-14  2.25283E-14  1.53152E-14
  1.485E+02  9.26320E-01  1.73234E-14  1.21930E-14  2.21570E-14  1.50654E-14
  1.490E+02  9.28584E-01  1.70885E-14  1.20349E-14  2.17867E-14  1.48161E-14
  1.495E+02  9.30815E-01  1.68582E-14  1.18797E-14  2.14172E-14  1.45674E-14
  1.500E+02  9.33013E-01  1.66324E-14  1.17275E-14  2.10487E-14  1.43191E-14
  1.505E+02  9.35178E-01  1.64110E-14  1.15783E-14  2.06811E-14  1.40713E-14
  1.510E+02  9.37310E-01  1.61940E-14  1.14319E-14  2.03143E-14  1.38240E-14
  1.515E+02  9.39409E-01  1.59812E-14  1.12885E-14  1.99484E-14  1.35771E-14
  1.520E+02  9.41474E-01  1.57729E-14  1.11479E-14  1.95834E-14  1.33308E-14
  1.525E+02  9.43505E-01  1.55688E-14  1.10102E-14  1.92192E-14  1.30848E-14
  1.530E+02  9.45503E-01  1.53690E-14  1.08754E-14  1.88558E-14  1.28393E-14
  1.535E+02  9.47467E-01  1.51735E-14  1.07433E-14  1.84932E-14  1.25942E-14
  1.540E+02  9.49397E-01  1.49822E-14  1.06141E-14  1.81313E-14  1.23496E-14
  1.545E+02  9.51293E-01  1.47950E-14  1.04876E-14  1.77702E-14  1.21053E-14
  1.550E+02  9.53154E-01  1.46119E-14  1.03639E-14  1.74099E-14  1.18615E-14
  1.555E+02  9.54981E-01  1.44329E-14  1.02429E-14  1.70503E-14  1.16181E-14
  1.560E+02  9.56773E-01  1.42579E-14  1.01246E-14  1.66914E-14  1.13750E-14
  1.565E+02  9.58530E-01  1.40871E-14  1.00091E-14  1.63332E-14  1.11323E-14
  1.570E+02  9.60252E-01  1.39203E-14  9.89621E-15  1.59756E-14  1.08900E-14
  1.575E+02  9.61940E-01  1.37574E-14  9.78601E-15  1.56187E-14  1.06480E-14
  1.580E+02  9.63592E-01  1.35985E-14  9.67846E-15  1.52625E-14  1.04064E-14
  1.585E+02  9.65209E-01  1.34435E-14  9.57354E-15  1.49069E-14  1.01652E-14
  1.590E+02  9.66790E-01  1.32924E-14  9.47123E-15  1.45519E-14  9.92424E-15
  1.595E+02  9.68336E-01  1.31451E-14  9.37153E-15  1.41975E-14  9.68364E-15
  1.600E+02  9.69846E-01  1.30018E-14  9.27443E-15  1.38437E-14  9.44335E-15
  1.605E+02  9.71321E-01  1.28623E-14  9.17991E-15  1.34905E-14  9.20336E-15
