 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # Element:  N,  Z =   7,  atomic weight = 1.40067E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.57926E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  7
 #
 # Electron density: Read from file z_007.den   
 #                   Number of data points =  701
 #                   Volume integral = 7.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.64241E-19 cm**2 = 9.43623E-03 a0**2
 # 1st transport cross section = 4.39991E-24 cm**2 = 1.57123E-07 a0**2
 # 2nd transport cross section = 1.26041E-23 cm**2 = 4.50100E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  9.600E+00  7.00198E-03  3.02663E-22  1.08083E-05  0.00000E+00  1.0E-07
  9.700E+00  7.14827E-03  2.90396E-22  1.03702E-05  0.00000E+00  1.0E-07
  9.800E+00  7.29605E-03  2.78744E-22  9.95413E-06  0.00000E+00  1.0E-07
  9.900E+00  7.44534E-03  2.67671E-22  9.55871E-06  0.00000E+00  1.0E-07
  1.000E+01  7.59612E-03  2.57143E-22  9.18273E-06  0.00000E+00  1.0E-07
  1.025E+01  7.97965E-03  2.33001E-22  8.32062E-06  0.00000E+00  1.0E-07
  1.050E+01  8.37255E-03  2.11628E-22  7.55737E-06  0.00000E+00  1.0E-07
  1.075E+01  8.77480E-03  1.92651E-22  6.87969E-06  0.00000E+00  1.0E-07
  1.100E+01  9.18641E-03  1.75755E-22  6.27632E-06  0.00000E+00  1.0E-07
  1.125E+01  9.60736E-03  1.60672E-22  5.73769E-06  0.00000E+00  1.0E-07
  1.150E+01  1.00376E-02  1.47173E-22  5.25564E-06  0.00000E+00  1.0E-07
  1.175E+01  1.04773E-02  1.35063E-22  4.82317E-06  0.00000E+00  1.0E-07
  1.200E+01  1.09262E-02  1.24173E-22  4.43430E-06  0.00000E+00  1.0E-07
  1.225E+01  1.13844E-02  1.14359E-22  4.08384E-06  0.00000E+00  1.0E-07
  1.250E+01  1.18520E-02  1.05496E-22  3.76734E-06  0.00000E+00  1.0E-07
  1.275E+01  1.23288E-02  9.74757E-23  3.48092E-06  0.00000E+00  1.0E-07
  1.300E+01  1.28150E-02  9.02031E-23  3.22121E-06  0.00000E+00  1.0E-07
  1.325E+01  1.33104E-02  8.35964E-23  2.98528E-06  0.00000E+00  1.0E-07
  1.350E+01  1.38150E-02  7.75836E-23  2.77056E-06  0.00000E+00  1.0E-07
  1.375E+01  1.43290E-02  7.21019E-23  2.57480E-06  0.00000E+00  1.0E-07
  1.400E+01  1.48521E-02  6.70958E-23  2.39604E-06  0.00000E+00  1.0E-07
  1.425E+01  1.53845E-02  6.25168E-23  2.23251E-06  0.00000E+00  1.0E-07
  1.450E+01  1.59262E-02  5.83218E-23  2.08271E-06  0.00000E+00  1.0E-07
  1.475E+01  1.64770E-02  5.44728E-23  1.94526E-06  0.00000E+00  1.0E-07
  1.500E+01  1.70371E-02  5.09361E-23  1.81896E-06  0.00000E+00  1.0E-07
  1.525E+01  1.76063E-02  4.76817E-23  1.70275E-06  0.00000E+00  1.0E-07
  1.550E+01  1.81848E-02  4.46831E-23  1.59566E-06  0.00000E+00  1.0E-07
  1.575E+01  1.87724E-02  4.19166E-23  1.49687E-06  0.00000E+00  1.0E-07
  1.600E+01  1.93692E-02  3.93607E-23  1.40560E-06  0.00000E+00  1.0E-07
  1.625E+01  1.99751E-02  3.69967E-23  1.32118E-06  0.00000E+00  1.0E-07
  1.650E+01  2.05901E-02  3.48075E-23  1.24300E-06  0.00000E+00  1.0E-07
  1.675E+01  2.12143E-02  3.27777E-23  1.17051E-06  0.00000E+00  1.0E-07
  1.700E+01  2.18476E-02  3.08937E-23  1.10323E-06  0.00000E+00  1.0E-07
  1.725E+01  2.24900E-02  2.91431E-23  1.04072E-06  0.00000E+00  1.0E-07
  1.750E+01  2.31415E-02  2.75146E-23  9.82565E-07  0.00000E+00  1.0E-07
  1.775E+01  2.38021E-02  2.59982E-23  9.28414E-07  0.00000E+00  1.0E-07
  1.800E+01  2.44717E-02  2.45849E-23  8.77942E-07  0.00000E+00  1.0E-07
  1.825E+01  2.51504E-02  2.32662E-23  8.30850E-07  0.00000E+00  1.0E-07
  1.850E+01  2.58382E-02  2.20347E-23  7.86872E-07  0.00000E+00  1.0E-07
  1.875E+01  2.65349E-02  2.08835E-23  7.45763E-07  0.00000E+00  1.0E-07
  1.900E+01  2.72407E-02  1.98064E-23  7.07301E-07  0.00000E+00  1.0E-07
  1.925E+01  2.79555E-02  1.87979E-23  6.71285E-07  0.00000E+00  1.0E-07
  1.950E+01  2.86793E-02  1.78526E-23  6.37530E-07  0.00000E+00  1.0E-07
  1.975E+01  2.94120E-02  1.69660E-23  6.05868E-07  0.00000E+00  1.0E-07
  2.000E+01  3.01537E-02  1.61337E-23  5.76144E-07  0.00000E+00  1.0E-07
  2.025E+01  3.09043E-02  1.53517E-23  5.48219E-07  0.00000E+00  1.0E-07
  2.050E+01  3.16639E-02  1.46165E-23  5.21964E-07  0.00000E+00  1.0E-07
  2.075E+01  3.24324E-02  1.39247E-23  4.97260E-07  0.00000E+00  1.0E-07
  2.100E+01  3.32098E-02  1.32733E-23  4.73997E-07  0.00000E+00  1.0E-07
  2.125E+01  3.39961E-02  1.26595E-23  4.52078E-07  0.00000E+00  1.0E-07
  2.150E+01  3.47912E-02  1.20807E-23  4.31409E-07  0.00000E+00  1.0E-07
  2.175E+01  3.55952E-02  1.15345E-23  4.11906E-07  0.00000E+00  1.0E-07
  2.200E+01  3.64081E-02  1.10189E-23  3.93491E-07  0.00000E+00  1.0E-07
  2.225E+01  3.72297E-02  1.05316E-23  3.76092E-07  0.00000E+00  1.0E-07
  2.250E+01  3.80602E-02  1.00710E-23  3.59642E-07  0.00000E+00  1.0E-07
  2.275E+01  3.88995E-02  9.63522E-24  3.44080E-07  0.00000E+00  1.0E-07
  2.300E+01  3.97476E-02  9.22271E-24  3.29349E-07  0.00000E+00  1.0E-07
  2.325E+01  4.06044E-02  8.83200E-24  3.15396E-07  0.00000E+00  1.0E-07
  2.350E+01  4.14700E-02  8.46171E-24  3.02173E-07  0.00000E+00  1.0E-07
  2.375E+01  4.23443E-02  8.11058E-24  2.89634E-07  0.00000E+00  1.0E-07
  2.400E+01  4.32273E-02  7.77743E-24  2.77737E-07 -1.82536E-04  1.0E-07
  2.425E+01  4.41190E-02  7.46117E-24  2.66443E-07 -1.87413E-04  1.0E-07
  2.450E+01  4.50194E-02  7.16079E-24  2.55716E-07 -1.92377E-04  1.0E-07
  2.475E+01  4.59284E-02  6.87533E-24  2.45522E-07 -1.97433E-04  1.0E-07
  2.500E+01  4.68461E-02  6.60392E-24  2.35830E-07 -2.02531E-04  1.0E-07
  2.550E+01  4.87074E-02  6.10001E-24  2.17835E-07 -2.12860E-04  1.0E-07
  2.600E+01  5.06030E-02  5.64312E-24  2.01519E-07 -2.23522E-04  1.0E-07
  2.650E+01  5.25328E-02  5.22809E-24  1.86699E-07 -2.34423E-04  1.0E-07
  2.700E+01  5.44967E-02  4.85040E-24  1.73211E-07 -2.45695E-04  1.0E-07
  2.750E+01  5.64946E-02  4.50609E-24  1.60915E-07 -2.57330E-04  1.0E-07
  2.800E+01  5.85262E-02  4.19169E-24  1.49688E-07 -2.69219E-04  1.0E-07
  2.850E+01  6.05914E-02  3.90413E-24  1.39419E-07 -2.81458E-04  1.0E-07
  2.900E+01  6.26901E-02  3.64072E-24  1.30012E-07 -2.93823E-04  1.0E-07
  2.950E+01  6.48222E-02  3.39906E-24  1.21383E-07 -3.06522E-04  1.0E-07
  3.000E+01  6.69873E-02  3.17703E-24  1.13454E-07 -3.19493E-04  1.0E-07
  3.050E+01  6.91854E-02  2.97276E-24  1.06159E-07 -3.32815E-04  1.0E-07
  3.100E+01  7.14163E-02  2.78455E-24  9.94382E-08 -3.46604E-04  1.0E-07
  3.150E+01  7.36799E-02  2.61093E-24  9.32382E-08 -3.60576E-04  1.0E-07
  3.200E+01  7.59760E-02  2.45056E-24  8.75112E-08 -3.74956E-04  1.0E-07
  3.250E+01  7.83043E-02  2.30225E-24  8.22150E-08 -3.89400E-04  1.0E-07
  3.300E+01  8.06647E-02  2.16493E-24  7.73110E-08 -4.04152E-04  1.0E-07
  3.350E+01  8.30571E-02  2.03763E-24  7.27650E-08 -4.19273E-04  1.0E-07
  3.400E+01  8.54812E-02  1.91949E-24  6.85461E-08 -4.34625E-04  1.0E-07
  3.450E+01  8.79369E-02  1.80972E-24  6.46263E-08 -4.50706E-04  1.0E-07
  3.500E+01  9.04240E-02  1.70764E-24  6.09810E-08 -4.66672E-04  1.0E-07
  3.550E+01  9.29422E-02  1.61260E-24  5.75870E-08 -4.83438E-04  1.0E-07
  3.600E+01  9.54915E-02  1.52404E-24  5.44244E-08 -4.99590E-04  1.0E-07
  3.650E+01  9.80716E-02  1.44142E-24  5.14739E-08 -5.16935E-04  1.0E-07
  3.700E+01  1.00682E-01  1.36428E-24  4.87193E-08 -5.33790E-04  1.0E-07
  3.750E+01  1.03323E-01  1.29218E-24  4.61447E-08 -5.51622E-04  1.0E-07
  3.800E+01  1.05995E-01  1.22475E-24  4.37365E-08 -5.69625E-04  1.0E-07
  3.850E+01  1.08696E-01  1.16161E-24  4.14819E-08 -5.88039E-04  1.0E-07
  3.900E+01  1.11427E-01  1.10245E-24  3.93693E-08 -6.06705E-04  1.0E-07
  3.950E+01  1.14188E-01  1.04698E-24  3.73882E-08 -6.25391E-04  1.0E-07
  4.000E+01  1.16978E-01  9.94910E-25  3.55289E-08 -6.44455E-04  1.0E-07
  4.050E+01  1.19797E-01  9.46006E-25  3.37825E-08 -6.63756E-04  1.0E-07
  4.100E+01  1.22645E-01  9.00036E-25  3.21409E-08 -6.83628E-04  1.0E-07
  4.150E+01  1.25522E-01  8.56792E-25  3.05966E-08 -7.03930E-04  1.0E-07
  4.200E+01  1.28428E-01  8.16083E-25  2.91429E-08 -7.24543E-04  1.0E-07
  4.250E+01  1.31361E-01  7.77735E-25  2.77734E-08 -7.45391E-04  1.0E-07
  4.300E+01  1.34323E-01  7.41585E-25  2.64825E-08 -7.66296E-04  1.0E-07
  4.350E+01  1.37313E-01  7.07485E-25  2.52647E-08 -7.87490E-04  1.0E-07
  4.400E+01  1.40330E-01  6.75295E-25  2.41152E-08 -8.09029E-04  1.0E-07
  4.450E+01  1.43375E-01  6.44890E-25  2.30294E-08 -8.31094E-04  1.0E-07
  4.500E+01  1.46447E-01  6.16151E-25  2.20032E-08 -8.53655E-04  1.0E-07
  4.550E+01  1.49545E-01  5.88972E-25  2.10326E-08 -8.76517E-04  1.0E-07
  4.600E+01  1.52671E-01  5.63253E-25  2.01141E-08 -8.99587E-04  1.0E-07
  4.650E+01  1.55823E-01  5.38901E-25  1.92445E-08 -9.22732E-04  1.0E-07
  4.700E+01  1.59001E-01  5.15830E-25  1.84206E-08 -9.46120E-04  1.0E-07
  4.750E+01  1.62205E-01  4.93960E-25  1.76396E-08 -9.69898E-04  1.0E-07
  4.800E+01  1.65435E-01  4.73216E-25  1.68989E-08 -9.94203E-04  1.0E-07
  4.850E+01  1.68690E-01  4.53531E-25  1.61959E-08 -1.01903E-03  1.0E-07
  4.900E+01  1.71970E-01  4.34840E-25  1.55284E-08 -1.04419E-03  1.0E-07
  4.950E+01  1.75276E-01  4.17084E-25  1.48943E-08 -1.06953E-03  1.0E-07
  5.000E+01  1.78606E-01  4.00208E-25  1.42917E-08 -1.09495E-03  1.0E-07
  5.050E+01  1.81961E-01  3.84161E-25  1.37187E-08 -1.12058E-03  1.0E-07
  5.100E+01  1.85340E-01  3.68894E-25  1.31735E-08 -1.14661E-03  1.0E-07
  5.150E+01  1.88743E-01  3.54362E-25  1.26545E-08 -1.17319E-03  1.0E-07
  5.200E+01  1.92169E-01  3.40523E-25  1.21603E-08 -1.20032E-03  1.0E-07
  5.250E+01  1.95619E-01  3.27338E-25  1.16894E-08 -1.22781E-03  1.0E-07
  5.300E+01  1.99092E-01  3.14771E-25  1.12407E-08 -1.25547E-03  1.0E-07
  5.350E+01  2.02589E-01  3.02787E-25  1.08127E-08 -1.28321E-03  1.0E-07
  5.400E+01  2.06107E-01  2.91356E-25  1.04045E-08 -1.31113E-03  1.0E-07
  5.450E+01  2.09649E-01  2.80445E-25  1.00149E-08 -1.33945E-03  1.0E-07
  5.500E+01  2.13212E-01  2.70028E-25  9.64288E-09 -1.36834E-03  1.0E-07
  5.550E+01  2.16797E-01  2.60077E-25  9.28753E-09 -1.39782E-03  1.0E-07
  5.600E+01  2.20404E-01  2.50569E-25  8.94798E-09 -1.42769E-03  1.0E-07
  5.650E+01  2.24032E-01  2.41479E-25  8.62339E-09 -1.45775E-03  1.0E-07
  5.700E+01  2.27680E-01  2.32787E-25  8.31299E-09 -1.48787E-03  1.0E-07
  5.750E+01  2.31350E-01  2.24472E-25  8.01605E-09 -1.51814E-03  1.0E-07
  5.800E+01  2.35040E-01  2.16515E-25  7.73187E-09 -1.54877E-03  1.0E-07
  5.850E+01  2.38751E-01  2.08896E-25  7.45980E-09 -1.58000E-03  1.0E-07
  5.900E+01  2.42481E-01  2.01599E-25  7.19922E-09 -1.61186E-03  1.0E-07
  5.950E+01  2.46231E-01  1.94608E-25  6.94956E-09 -1.64420E-03  1.0E-07
  6.000E+01  2.50000E-01  1.87908E-25  6.71030E-09 -1.67674E-03  1.0E-07
  6.050E+01  2.53788E-01  1.81484E-25  6.48092E-09 -1.70931E-03  1.0E-07
  6.100E+01  2.57595E-01  1.75324E-25  6.26094E-09 -1.74197E-03  1.0E-07
  6.150E+01  2.61421E-01  1.69415E-25  6.04991E-09 -1.77496E-03  1.0E-07
  6.200E+01  2.65264E-01  1.63743E-25  5.84738E-09 -1.80856E-03  1.0E-07
  6.250E+01  2.69126E-01  1.58298E-25  5.65294E-09 -1.84288E-03  1.0E-07
  6.300E+01  2.73005E-01  1.53070E-25  5.46623E-09 -1.87777E-03  1.0E-07
  6.350E+01  2.76901E-01  1.48048E-25  5.28687E-09 -1.91290E-03  1.0E-07
  6.400E+01  2.80814E-01  1.43222E-25  5.11455E-09 -1.94802E-03  1.0E-07
  6.450E+01  2.84744E-01  1.38584E-25  4.94892E-09 -1.98312E-03  1.0E-07
  6.500E+01  2.88691E-01  1.34125E-25  4.78969E-09 -2.01847E-03  1.0E-07
  6.550E+01  2.92653E-01  1.29836E-25  4.63654E-09 -2.05448E-03  1.0E-07
  6.600E+01  2.96632E-01  1.25711E-25  4.48921E-09 -2.09135E-03  1.0E-07
  6.650E+01  3.00625E-01  1.21741E-25  4.34744E-09 -2.12895E-03  1.0E-07
  6.700E+01  3.04634E-01  1.17919E-25  4.21097E-09 -2.16687E-03  1.0E-07
  6.750E+01  3.08658E-01  1.14240E-25  4.07960E-09 -2.20464E-03  1.0E-07
  6.800E+01  3.12697E-01  1.10698E-25  3.95309E-09 -2.24216E-03  1.0E-07
  6.850E+01  3.16749E-01  1.07285E-25  3.83122E-09 -2.27977E-03  1.0E-07
  6.900E+01  3.20816E-01  1.03997E-25  3.71379E-09 -2.31814E-03  1.0E-07
  6.950E+01  3.24896E-01  1.00827E-25  3.60061E-09 -2.35779E-03  1.0E-07
  7.000E+01  3.28990E-01  9.77714E-26  3.49148E-09 -2.39864E-03  1.0E-07
  7.050E+01  3.33097E-01  9.48247E-26  3.38625E-09 -2.43981E-03  1.0E-07
  7.100E+01  3.37216E-01  9.19830E-26  3.28477E-09 -2.48010E-03  1.0E-07
  7.150E+01  3.41348E-01  8.92421E-26  3.18689E-09 -2.51895E-03  1.0E-07
  7.200E+01  3.45492E-01  8.65972E-26  3.09244E-09 -2.55795E-03  1.0E-07
  7.250E+01  3.49647E-01  8.40433E-26  3.00124E-09 -2.60115E-03  1.0E-07
  7.300E+01  3.53814E-01  8.15776E-26  2.91319E-09 -2.64526E-03  1.0E-07
  7.350E+01  3.57992E-01  7.91970E-26  2.82818E-09 -2.68821E-03  1.0E-07
  7.400E+01  3.62181E-01  7.68981E-26  2.74608E-09 -2.73016E-03  1.0E-07
  7.450E+01  3.66381E-01  7.46772E-26  2.66677E-09 -2.77217E-03  1.0E-07
  7.500E+01  3.70590E-01  7.25311E-26  2.59013E-09 -2.81516E-03  1.0E-07
  7.550E+01  3.74810E-01  7.04568E-26  2.51606E-09 -2.85941E-03  1.0E-07
  7.600E+01  3.79039E-01  6.84514E-26  2.44444E-09 -2.90459E-03  1.0E-07
  7.650E+01  3.83277E-01  6.65125E-26  2.37520E-09 -2.95012E-03  1.0E-07
  7.700E+01  3.87524E-01  6.46374E-26  2.30824E-09 -2.99558E-03  1.0E-07
  7.750E+01  3.91780E-01  6.28238E-26  2.24348E-09 -3.04095E-03  1.0E-07
  7.800E+01  3.96044E-01  6.10692E-26  2.18082E-09 -3.08653E-03  1.0E-07
  7.850E+01  4.00316E-01  5.93713E-26  2.12019E-09 -3.13273E-03  1.0E-07
  7.900E+01  4.04596E-01  5.77279E-26  2.06150E-09 -3.17977E-03  1.0E-07
  7.950E+01  4.08882E-01  5.61370E-26  2.00469E-09 -3.22760E-03  1.0E-07
  8.000E+01  4.13176E-01  5.45966E-26  1.94968E-09 -3.27594E-03  1.0E-07
  8.050E+01  4.17476E-01  5.31049E-26  1.89641E-09 -3.32451E-03  1.0E-07
  8.100E+01  4.21783E-01  5.16601E-26  1.84481E-09 -3.37317E-03  1.0E-07
  8.150E+01  4.26095E-01  5.02604E-26  1.79483E-09 -3.42206E-03  1.0E-07
  8.200E+01  4.30413E-01  4.89043E-26  1.74640E-09 -3.47143E-03  1.0E-07
  8.250E+01  4.34737E-01  4.75900E-26  1.69947E-09 -3.52151E-03  1.0E-07
  8.300E+01  4.39065E-01  4.63160E-26  1.65398E-09 -3.57237E-03  1.0E-07
  8.350E+01  4.43398E-01  4.50810E-26  1.60987E-09 -3.62384E-03  1.0E-07
  8.400E+01  4.47736E-01  4.38835E-26  1.56711E-09 -3.67569E-03  1.0E-07
  8.450E+01  4.52077E-01  4.27222E-26  1.52564E-09 -3.72776E-03  1.0E-07
  8.500E+01  4.56422E-01  4.15958E-26  1.48541E-09 -3.78006E-03  1.0E-07
  8.550E+01  4.60770E-01  4.05032E-26  1.44640E-09 -3.83278E-03  1.0E-07
  8.600E+01  4.65122E-01  3.94431E-26  1.40854E-09 -3.88616E-03  1.0E-07
  8.650E+01  4.69476E-01  3.84142E-26  1.37180E-09 -3.94030E-03  1.0E-07
  8.700E+01  4.73832E-01  3.74157E-26  1.33614E-09 -3.99515E-03  1.0E-07
  8.750E+01  4.78190E-01  3.64464E-26  1.30153E-09 -4.05050E-03  1.0E-07
  8.800E+01  4.82550E-01  3.55054E-26  1.26792E-09 -4.10615E-03  1.0E-07
  8.850E+01  4.86912E-01  3.45917E-26  1.23529E-09 -4.16207E-03  1.0E-07
  8.900E+01  4.91274E-01  3.37044E-26  1.20361E-09 -4.21838E-03  1.0E-07
  8.950E+01  4.95637E-01  3.28425E-26  1.17283E-09 -4.27530E-03  1.0E-07
  9.000E+01  5.00000E-01  3.20053E-26  1.14293E-09 -4.33301E-03  1.0E-07
  9.050E+01  5.04363E-01  3.11918E-26  1.11388E-09 -4.39149E-03  1.0E-07
  9.100E+01  5.08726E-01  3.04013E-26  1.08565E-09 -4.45058E-03  1.0E-07
  9.150E+01  5.13088E-01  2.96331E-26  1.05822E-09 -4.51007E-03  1.0E-07
  9.200E+01  5.17450E-01  2.88864E-26  1.03155E-09 -4.56987E-03  1.0E-07
  9.250E+01  5.21810E-01  2.81606E-26  1.00563E-09 -4.63005E-03  1.0E-07
  9.300E+01  5.26168E-01  2.74549E-26  9.80432E-10 -4.69083E-03  1.0E-07
  9.350E+01  5.30524E-01  2.67687E-26  9.55927E-10 -4.75240E-03  1.0E-07
  9.400E+01  5.34878E-01  2.61013E-26  9.32095E-10 -4.81481E-03  1.0E-07
  9.450E+01  5.39230E-01  2.54522E-26  9.08915E-10 -4.87793E-03  1.0E-07
  9.500E+01  5.43578E-01  2.48208E-26  8.86367E-10 -4.94155E-03  1.0E-07
  9.550E+01  5.47923E-01  2.42065E-26  8.64431E-10 -5.00554E-03  1.0E-07
  9.600E+01  5.52264E-01  2.36088E-26  8.43087E-10 -5.06993E-03  1.0E-07
  9.650E+01  5.56602E-01  2.30272E-26  8.22317E-10 -5.13490E-03  1.0E-07
  9.700E+01  5.60935E-01  2.24612E-26  8.02103E-10 -5.20069E-03  1.0E-07
  9.750E+01  5.65263E-01  2.19102E-26  7.82427E-10 -5.26736E-03  1.0E-07
  9.800E+01  5.69587E-01  2.13738E-26  7.63273E-10 -5.33487E-03  1.0E-07
  9.850E+01  5.73905E-01  2.08516E-26  7.44624E-10 -5.40297E-03  1.0E-07
  9.900E+01  5.78217E-01  2.03431E-26  7.26466E-10 -5.47152E-03  1.0E-07
  9.950E+01  5.82524E-01  1.98480E-26  7.08785E-10 -5.54050E-03  1.0E-07
  1.000E+02  5.86824E-01  1.93658E-26  6.91564E-10 -5.61007E-03  1.0E-07
  1.005E+02  5.91118E-01  1.88961E-26  6.74791E-10 -5.68047E-03  1.0E-07
  1.010E+02  5.95404E-01  1.84385E-26  6.58451E-10 -5.75181E-03  1.0E-07
  1.015E+02  5.99684E-01  1.79927E-26  6.42531E-10 -5.82410E-03  1.0E-07
  1.020E+02  6.03956E-01  1.75583E-26  6.27020E-10 -5.89711E-03  1.0E-07
  1.025E+02  6.08220E-01  1.71351E-26  6.11905E-10 -5.97067E-03  1.0E-07
  1.030E+02  6.12476E-01  1.67226E-26  5.97176E-10 -6.04470E-03  1.0E-07
  1.035E+02  6.16723E-01  1.63206E-26  5.82820E-10 -6.11932E-03  1.0E-07
  1.040E+02  6.20961E-01  1.59288E-26  5.68826E-10 -6.19481E-03  1.0E-07
  1.045E+02  6.25190E-01  1.55467E-26  5.55184E-10 -6.27128E-03  1.0E-07
  1.050E+02  6.29410E-01  1.51743E-26  5.41883E-10 -6.34884E-03  1.0E-07
  1.055E+02  6.33619E-01  1.48111E-26  5.28915E-10 -6.42725E-03  1.0E-07
  1.060E+02  6.37819E-01  1.44570E-26  5.16269E-10 -6.50631E-03  1.0E-07
  1.065E+02  6.42008E-01  1.41117E-26  5.03936E-10 -6.58597E-03  1.0E-07
  1.070E+02  6.46186E-01  1.37748E-26  4.91909E-10 -6.66613E-03  1.0E-07
  1.075E+02  6.50353E-01  1.34463E-26  4.80176E-10 -6.74736E-03  1.0E-07
  1.080E+02  6.54508E-01  1.31258E-26  4.68732E-10 -6.82937E-03  1.0E-07
  1.085E+02  6.58652E-01  1.28132E-26  4.57566E-10 -6.91291E-03  1.0E-07
  1.090E+02  6.62784E-01  1.25081E-26  4.46672E-10 -6.99719E-03  1.0E-07
  1.095E+02  6.66903E-01  1.22104E-26  4.36042E-10 -7.08247E-03  1.0E-07
  1.100E+02  6.71010E-01  1.19200E-26  4.25669E-10 -7.16825E-03  1.0E-07
  1.105E+02  6.75104E-01  1.16365E-26  4.15546E-10 -7.25477E-03  1.0E-07
  1.110E+02  6.79184E-01  1.13598E-26  4.05667E-10 -7.34214E-03  1.0E-07
  1.115E+02  6.83251E-01  1.10898E-26  3.96023E-10 -7.43068E-03  1.0E-07
  1.120E+02  6.87303E-01  1.08262E-26  3.86609E-10 -7.52056E-03  1.0E-07
  1.125E+02  6.91342E-01  1.05688E-26  3.77419E-10 -7.61161E-03  1.0E-07
  1.130E+02  6.95366E-01  1.03175E-26  3.68446E-10 -7.70367E-03  1.0E-07
  1.135E+02  6.99375E-01  1.00722E-26  3.59685E-10 -7.79644E-03  1.0E-07
  1.140E+02  7.03368E-01  9.83268E-27  3.51131E-10 -7.88994E-03  1.0E-07
  1.145E+02  7.07347E-01  9.59876E-27  3.42778E-10 -7.98437E-03  1.0E-07
  1.150E+02  7.11309E-01  9.37032E-27  3.34620E-10 -8.08004E-03  1.0E-07
  1.155E+02  7.15256E-01  9.14720E-27  3.26652E-10 -8.17719E-03  1.0E-07
  1.160E+02  7.19186E-01  8.92926E-27  3.18870E-10 -8.27574E-03  1.0E-07
  1.165E+02  7.23099E-01  8.71638E-27  3.11268E-10 -8.37547E-03  1.0E-07
  1.170E+02  7.26995E-01  8.50843E-27  3.03842E-10 -8.47607E-03  1.0E-07
  1.175E+02  7.30874E-01  8.30528E-27  2.96587E-10 -8.57746E-03  1.0E-07
  1.180E+02  7.34736E-01  8.10681E-27  2.89499E-10 -8.67986E-03  1.0E-07
  1.185E+02  7.38579E-01  7.91289E-27  2.82574E-10 -8.78358E-03  1.0E-07
  1.190E+02  7.42405E-01  7.72340E-27  2.75808E-10 -8.88894E-03  1.0E-07
  1.195E+02  7.46212E-01  7.53824E-27  2.69195E-10 -8.99594E-03  1.0E-07
  1.200E+02  7.50000E-01  7.35728E-27  2.62733E-10 -9.10433E-03  1.0E-07
  1.205E+02  7.53769E-01  7.18045E-27  2.56418E-10 -9.21378E-03  1.0E-07
  1.210E+02  7.57519E-01  7.00762E-27  2.50247E-10 -9.32414E-03  1.0E-07
  1.215E+02  7.61249E-01  6.83870E-27  2.44215E-10 -9.43556E-03  1.0E-07
  1.220E+02  7.64960E-01  6.67360E-27  2.38318E-10 -9.54843E-03  1.0E-07
  1.225E+02  7.68650E-01  6.51220E-27  2.32555E-10 -9.66311E-03  1.0E-07
  1.230E+02  7.72320E-01  6.35443E-27  2.26921E-10 -9.77968E-03  1.0E-07
  1.235E+02  7.75968E-01  6.20019E-27  2.21413E-10 -9.89791E-03  1.0E-07
  1.240E+02  7.79596E-01  6.04940E-27  2.16028E-10 -1.00174E-02  1.0E-07
  1.245E+02  7.83203E-01  5.90198E-27  2.10764E-10 -1.01380E-02  1.0E-07
  1.250E+02  7.86788E-01  5.75786E-27  2.05617E-10 -1.02597E-02  1.0E-07
  1.255E+02  7.90351E-01  5.61693E-27  2.00584E-10 -1.03830E-02  1.0E-07
  1.260E+02  7.93893E-01  5.47914E-27  1.95664E-10 -1.05083E-02  1.0E-07
  1.265E+02  7.97411E-01  5.34439E-27  1.90852E-10 -1.06358E-02  1.0E-07
  1.270E+02  8.00908E-01  5.21263E-27  1.86146E-10 -1.07652E-02  1.0E-07
  1.275E+02  8.04381E-01  5.08378E-27  1.81545E-10 -1.08963E-02  1.0E-07
  1.280E+02  8.07831E-01  4.95777E-27  1.77045E-10 -1.10285E-02  1.0E-07
  1.285E+02  8.11257E-01  4.83455E-27  1.72645E-10 -1.11621E-02  1.0E-07
  1.290E+02  8.14660E-01  4.71404E-27  1.68341E-10 -1.12973E-02  1.0E-07
  1.295E+02  8.18039E-01  4.59617E-27  1.64132E-10 -1.14348E-02  1.0E-07
  1.300E+02  8.21394E-01  4.48089E-27  1.60016E-10 -1.15747E-02  1.0E-07
  1.305E+02  8.24724E-01  4.36814E-27  1.55989E-10 -1.17170E-02  1.0E-07
  1.310E+02  8.28030E-01  4.25786E-27  1.52051E-10 -1.18612E-02  1.0E-07
  1.315E+02  8.31310E-01  4.15000E-27  1.48199E-10 -1.20069E-02  1.0E-07
  1.320E+02  8.34565E-01  4.04451E-27  1.44432E-10 -1.21540E-02  1.0E-07
  1.325E+02  8.37795E-01  3.94132E-27  1.40747E-10 -1.23029E-02  1.0E-07
  1.330E+02  8.40999E-01  3.84039E-27  1.37143E-10 -1.24543E-02  1.0E-07
  1.335E+02  8.44177E-01  3.74166E-27  1.33617E-10 -1.26085E-02  1.0E-07
